Date,TimeOfDay,Soil_ph,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,Chlorine,Nickel,Potassium,Sodium,Nitrogen,Calcium,Sulphur,Phosphorus,Relative_Humidity,Temperature,Water,Radiation
2018-02-22,evening,5.52,8.16,24.66,1.98,0.43,0.47,0.029,1.13,0.02,17.14,18.2,16.4,19.77,29.05,2.93,61.12,26.34,4.2,466.22
2018-02-23,morning,5.53,5.59,37.08,0.86,0.23,0.94,0.035,1.93,0.031,15.74,19.37,16.99,18.28,24.57,2.4,80.84,25.36,4.01,342.34
2018-02-23,afternoon,5.65,9.3,33.67,1.17,0.36,0.56,0.046,1.43,0.05,19.03,15.23,16.9,23.1,15.97,2.95,66.3,21.66,3.63,374.43
2018-02-23,evening,5.66,4.71,41.89,0.99,0.45,0.35,0.041,1.46,0.06,15.74,18.26,17.3,20.3,29.49,2.16,81.18,34.0,2.77,300.79
2018-02-24,morning,6.9,8.9,37.68,1.79,0.47,0.53,0.037,0.48,0.071,16.57,18.83,15.07,15.24,19.88,2.63,71.1,21.89,3.9,368.28
2018-02-24,afternoon,5.83,6.19,48.98,1.21,0.45,0.75,0.037,1.58,0.043,16.33,19.26,18.72,20.16,21.5,2.61,69.63,21.0,4.68,322.4
2018-02-24,evening,5.64,4.34,34.59,1.6,0.25,0.64,0.047,0.62,0.07,16.23,18.87,19.8,23.71,17.18,2.1,77.73,32.32,3.06,403.46
2018-02-25,morning,6.08,9.56,32.72,1.51,0.5,0.97,0.026,0.56,0.01,17.02,16.54,18.15,26.45,15.43,2.76,62.49,27.23,4.72,363.41
2018-02-25,afternoon,6.42,10.0,44.83,0.5,0.35,0.54,0.044,1.91,0.1,17.81,17.77,16.54,23.1,18.9,2.49,67.47,34.42,4.66,409.22
2018-02-25,evening,6.38,5.79,49.08,1.28,0.45,0.47,0.032,0.8,0.019,19.5,15.56,15.71,22.12,26.24,2.87,66.18,20.18,4.41,428.32
2018-02-26,morning,6.9,6.0,23.41,1.49,0.23,0.69,0.036,1.51,0.093,17.16,16.24,16.66,19.87,25.48,2.6,76.84,20.61,3.26,315.0
2018-02-26,afternoon,5.86,6.89,40.41,1.38,0.42,0.49,0.035,1.38,0.069,15.07,16.56,15.4,19.1,15.16,2.78,72.59,34.6,3.07,471.61
2018-02-26,evening,5.93,4.52,47.82,1.21,0.36,0.42,0.029,0.23,0.048,19.97,17.02,18.81,24.49,19.83,2.59,68.3,28.13,4.06,338.11
2018-02-27,morning,6.43,9.14,41.59,1.59,0.43,0.78,0.012,1.97,0.073,15.98,15.61,18.85,24.41,16.56,2.05,75.59,24.23,3.91,356.76
2018-02-27,afternoon,6.29,7.03,11.33,0.95,0.3,0.65,0.045,1.75,0.086,19.68,15.77,19.64,27.04,28.32,2.41,75.66,25.47,3.78,459.61
2018-02-27,evening,6.17,6.24,45.23,1.4,0.49,0.87,0.018,0.64,0.04,19.37,15.13,15.04,17.25,18.56,2.65,68.06,31.91,3.83,331.32
2018-02-28,morning,6.85,8.42,46.73,1.68,0.32,0.69,0.041,1.29,0.044,16.78,16.07,18.17,25.1,26.73,2.06,72.86,28.82,3.69,407.98
2018-02-28,afternoon,6.15,4.42,21.36,1.78,0.23,0.61,0.038,0.58,0.054,16.64,16.78,18.7,17.36,19.77,2.26,77.11,31.01,3.39,402.37
2018-02-28,evening,6.42,4.98,20.71,1.2,0.41,0.6,0.027,1.33,0.041,18.28,17.59,15.33,17.02,20.99,2.04,68.18,26.04,4.0,355.42
2018-03-01,morning,6.29,8.45,25.83,1.34,0.39,0.42,0.033,1.18,0.039,16.29,15.64,19.79,23.07,25.04,2.48,78.96,22.27,2.64,358.41
2018-03-01,afternoon,6.17,4.92,17.36,0.75,0.3,0.45,0.02,0.65,0.087,19.37,17.3,19.78,29.32,27.46,2.44,65.78,30.11,4.5,369.82
2018-03-01,evening,6.27,8.56,37.49,1.95,0.39,0.35,0.011,1.18,0.087,15.65,15.99,17.56,18.91,29.25,2.77,61.38,33.54,2.95,466.27
2018-03-02,morning,6.62,8.6,33.93,0.56,0.25,0.49,0.04,0.97,0.045,18.04,19.75,17.94,21.36,16.07,2.46,79.22,28.72,3.88,333.48
2018-03-02,afternoon,5.76,5.7,16.84,1.98,0.39,0.89,0.023,0.41,0.035,15.59,19.27,18.39,24.08,24.21,2.24,70.67,25.29,4.61,363.23
2018-03-02,evening,6.58,4.2,11.35,1.93,0.25,0.55,0.027,0.62,0.034,19.6,16.15,18.9,21.69,29.33,2.16,76.51,28.59,4.39,451.42
2018-03-03,morning,6.32,4.12,13.95,0.84,0.36,0.97,0.017,1.01,0.084,19.11,16.61,19.51,19.16,25.5,2.21,75.82,21.37,4.29,452.17
2018-03-03,afternoon,6.77,5.6,28.33,1.67,0.42,0.4,0.044,1.71,0.075,17.27,16.35,16.18,18.04,20.11,2.42,82.0,20.85,3.18,438.73
2018-03-03,evening,5.68,9.62,33.13,0.98,0.27,0.77,0.033,1.72,0.058,18.58,17.4,15.39,26.37,21.64,2.16,65.89,27.7,3.99,374.7
2018-03-04,morning,6.87,9.79,17.98,0.6,0.49,0.66,0.022,1.93,0.053,19.43,19.35,15.84,15.51,21.35,2.56,75.81,21.05,3.2,339.96
2018-03-04,afternoon,6.99,5.18,24.3,1.57,0.28,0.44,0.041,1.76,0.03,16.46,18.76,18.47,28.96,26.84,2.02,68.88,25.42,3.22,313.22
2018-03-04,evening,6.92,7.47,42.71,1.87,0.34,0.36,0.041,1.62,0.098,16.78,19.11,15.85,19.84,23.63,2.88,60.18,28.92,3.45,364.03
2018-03-05,morning,6.81,4.04,20.55,1.52,0.41,0.58,0.016,0.33,0.085,17.54,18.9,15.84,24.76,19.8,2.93,64.07,29.86,3.21,307.51
2018-03-05,afternoon,5.77,5.35,46.95,1.07,0.23,0.7,0.023,1.69,0.07,18.85,16.93,18.56,28.32,28.09,2.87,78.28,20.02,4.17,429.99
2018-03-05,evening,5.79,9.69,32.85,0.63,0.41,0.83,0.039,1.46,0.013,18.7,16.35,17.61,15.64,16.75,2.09,81.86,33.46,2.66,484.22
2018-03-06,morning,5.63,8.38,35.66,1.25,0.43,0.82,0.015,0.85,0.063,19.34,17.56,19.73,22.03,23.37,2.6,69.86,28.15,2.52,448.33
2018-03-06,afternoon,5.81,9.33,43.77,1.61,0.37,0.62,0.011,0.63,0.065,15.38,16.03,18.43,24.88,22.8,2.48,64.73,34.67,4.29,385.32
2018-03-06,evening,6.09,9.86,10.29,1.85,0.25,0.92,0.012,1.49,0.032,15.59,19.72,15.04,16.27,25.55,2.02,69.8,27.84,3.95,364.2
2018-03-07,morning,5.67,7.19,41.55,0.7,0.4,0.91,0.021,0.33,0.052,16.81,16.79,15.76,23.54,16.05,2.49,61.01,31.92,2.64,451.7
2018-03-07,afternoon,5.61,5.6,11.31,1.54,0.22,0.51,0.011,0.3,0.038,16.42,18.7,15.58,26.67,15.71,2.27,74.73,30.86,4.07,399.44
2018-03-07,evening,6.38,7.84,42.52,0.99,0.35,0.49,0.04,1.91,0.075,15.43,18.3,18.8,21.34,26.63,2.88,76.87,25.94,3.43,467.67
2018-03-08,morning,6.76,8.44,23.92,1.98,0.31,0.48,0.039,1.85,0.047,17.89,19.84,16.91,22.4,24.24,2.62,63.17,29.41,2.85,390.34
2018-03-08,afternoon,6.83,8.68,34.72,1.51,0.27,0.76,0.025,0.8,0.022,19.8,16.65,15.93,21.82,29.22,2.77,72.85,34.6,4.86,338.64
2018-03-08,evening,6.11,6.61,11.01,1.02,0.32,0.62,0.022,1.45,0.036,19.48,19.66,16.67,18.1,15.81,2.65,63.91,23.03,3.97,300.98
2018-03-09,morning,6.59,8.64,42.09,1.81,0.22,0.52,0.017,1.67,0.056,15.31,18.89,15.79,25.26,16.43,2.1,68.17,28.91,2.68,354.04
2018-03-09,afternoon,5.61,6.69,40.12,1.24,0.31,0.39,0.021,0.77,0.013,19.92,16.39,17.19,20.45,16.62,2.54,71.96,30.08,4.16,328.61
2018-03-09,evening,5.61,9.06,32.24,1.61,0.27,0.49,0.02,1.88,0.095,19.7,19.14,16.29,24.72,19.17,2.87,77.35,24.47,3.26,330.29
2018-03-10,morning,6.09,9.83,10.68,1.57,0.28,0.4,0.016,1.0,0.074,19.15,18.85,15.2,26.86,27.77,2.62,64.98,22.54,4.52,304.24
2018-03-10,afternoon,6.24,8.76,49.98,1.27,0.2,0.34,0.05,1.78,0.05,19.31,17.93,17.24,15.17,17.75,2.17,83.65,20.0,3.79,401.29
2018-03-10,evening,6.23,9.68,44.54,1.18,0.49,0.85,0.041,1.61,0.085,16.57,18.49,18.01,27.48,16.14,2.71,65.34,32.47,3.12,339.8
2018-03-11,morning,6.61,4.33,19.74,1.54,0.42,0.37,0.04,1.32,0.015,16.87,18.36,19.37,29.62,26.69,2.01,77.97,21.78,4.61,475.84
2018-03-11,afternoon,5.71,7.28,34.78,0.56,0.46,0.9,0.036,0.49,0.069,15.05,19.45,15.55,26.49,20.03,2.02,82.76,26.43,4.76,483.68
2018-03-11,evening,5.86,9.22,24.65,1.17,0.5,0.5,0.037,1.18,0.076,17.63,17.18,15.81,27.72,17.29,2.1,76.84,25.79,2.76,431.63
2018-03-12,morning,5.77,5.78,18.99,1.04,0.24,0.63,0.031,1.21,0.031,15.91,18.17,16.15,20.32,25.13,2.87,83.65,28.2,4.92,395.56
2018-03-12,afternoon,6.49,4.02,25.26,0.53,0.21,0.49,0.015,0.44,0.053,15.64,18.67,19.18,24.7,20.96,2.86,81.48,24.88,4.99,363.49
2018-03-12,evening,6.6,8.35,32.03,1.66,0.29,0.91,0.023,0.25,0.032,18.11,16.05,19.74,20.26,28.01,2.9,70.8,25.23,3.91,473.16
2018-03-13,morning,5.78,8.71,15.22,0.86,0.33,0.46,0.014,1.43,0.048,18.86,19.69,18.28,20.96,29.17,2.76,72.38,33.46,4.03,376.25
2018-03-13,afternoon,5.76,7.59,17.65,0.97,0.33,0.31,0.011,1.03,0.092,17.11,18.64,18.37,21.6,28.62,2.08,75.37,28.42,4.71,442.69
2018-03-13,evening,6.54,4.79,36.94,0.56,0.4,0.51,0.026,0.35,0.061,18.42,16.44,20.0,23.55,21.88,2.38,69.06,24.98,4.89,332.25
2018-03-14,morning,6.13,4.5,46.41,1.86,0.36,0.3,0.033,0.26,0.086,19.17,19.88,16.3,25.85,19.29,2.62,66.97,30.04,2.56,341.29
2018-03-14,afternoon,5.75,4.26,22.46,1.21,0.49,0.66,0.034,0.42,0.071,15.32,19.31,16.66,21.44,18.43,2.28,82.55,33.32,4.79,393.39
2018-03-14,evening,6.29,6.44,43.52,0.81,0.24,0.85,0.032,0.28,0.099,15.15,18.48,19.95,17.68,20.33,2.1,80.64,23.4,3.06,303.93
2018-03-15,morning,6.39,7.02,37.42,1.56,0.26,0.62,0.016,0.43,0.096,16.96,19.72,18.88,27.86,19.64,2.98,71.11,34.37,3.62,316.67
2018-03-15,afternoon,5.99,4.62,27.34,1.38,0.45,0.4,0.042,0.25,0.021,16.39,18.3,16.41,18.34,28.26,2.35,67.24,32.0,3.02,325.97
2018-03-15,evening,6.42,7.44,48.08,1.5,0.29,0.84,0.027,1.65,0.012,19.18,19.63,17.45,15.96,24.94,2.95,84.25,30.19,3.37,355.65
2018-03-16,morning,5.72,8.65,24.38,1.53,0.35,0.4,0.05,1.28,0.064,15.2,15.07,15.1,29.9,28.19,2.26,65.76,26.36,4.57,392.59
2018-03-16,afternoon,6.82,9.54,42.72,0.54,0.29,0.81,0.03,0.55,0.019,19.3,18.48,16.71,25.43,21.96,2.32,73.99,34.56,3.18,407.14
2018-03-16,evening,6.99,9.13,38.55,1.46,0.4,0.59,0.022,1.81,0.056,15.16,18.04,17.9,21.94,20.28,2.61,67.6,29.93,3.61,410.13
2018-03-17,morning,6.57,5.49,41.44,1.6,0.23,0.65,0.036,0.69,0.043,15.87,18.13,16.23,16.1,17.7,2.77,62.96,34.05,3.34,349.95
2018-03-17,afternoon,5.55,8.76,21.72,1.08,0.35,0.31,0.046,0.39,0.08,19.72,19.62,16.4,19.59,26.09,2.24,82.86,30.99,3.74,309.04
2018-03-17,evening,5.85,5.65,40.1,0.92,0.39,0.91,0.041,0.69,0.058,18.74,19.4,17.27,21.25,20.39,2.08,68.78,25.85,3.52,381.63
2018-03-18,morning,6.23,4.38,48.83,1.8,0.29,0.75,0.026,1.78,0.025,16.35,19.22,16.17,20.32,19.63,2.46,64.86,23.09,3.54,498.43
2018-03-18,afternoon,5.92,6.84,18.03,0.54,0.34,0.96,0.042,1.34,0.05,17.76,18.61,17.15,24.41,29.99,2.57,76.64,28.67,3.23,342.7
2018-03-18,evening,6.24,7.73,42.05,1.22,0.5,0.47,0.03,1.69,0.034,16.62,18.4,19.16,29.5,25.26,2.81,62.17,20.08,4.41,464.22
2018-03-19,morning,6.57,5.51,23.84,0.85,0.29,0.87,0.013,1.21,0.09,19.03,18.51,17.09,15.9,21.5,2.77,82.89,34.66,4.86,333.27
2018-03-19,afternoon,5.89,9.84,25.49,1.58,0.42,0.51,0.01,1.74,0.046,18.96,19.44,16.14,23.56,16.19,2.05,72.9,28.44,4.1,371.59
2018-03-19,evening,6.07,5.4,17.59,0.73,0.38,0.96,0.031,0.22,0.079,18.67,16.28,18.07,22.47,18.78,2.84,68.0,22.66,4.87,472.44
2018-03-20,morning,6.94,4.23,43.8,1.83,0.2,0.91,0.034,1.09,0.052,19.27,19.03,16.02,26.83,18.25,2.6,64.93,25.99,2.53,317.72
2018-03-20,afternoon,6.66,6.86,18.66,1.72,0.3,0.54,0.013,0.51,0.037,17.84,16.76,15.37,28.03,17.16,2.38,70.12,27.01,2.7,365.39
2018-03-20,evening,5.55,6.4,42.53,1.53,0.45,0.94,0.018,1.54,0.055,17.1,16.94,19.21,16.54,20.26,2.99,65.82,28.06,4.44,414.52
2018-03-21,morning,6.72,4.97,49.3,0.91,0.25,0.66,0.048,0.65,0.056,16.79,16.74,17.89,28.16,29.02,2.1,63.33,26.74,4.32,465.66
2018-03-21,afternoon,6.86,7.81,24.58,0.65,0.22,1.0,0.042,1.43,0.03,19.96,18.87,17.33,17.32,29.59,2.45,71.14,26.63,4.41,385.16
2018-03-21,evening,5.69,7.07,39.57,0.88,0.42,0.44,0.011,1.19,0.097,17.35,16.74,17.03,16.79,27.94,2.07,84.53,31.86,4.14,368.07
2018-03-22,morning,6.65,7.88,13.33,1.16,0.48,0.98,0.048,0.7,0.028,18.26,16.52,18.31,22.43,17.89,2.09,72.07,31.06,4.55,442.61
2018-03-22,afternoon,6.83,4.75,48.36,1.72,0.24,0.32,0.021,1.8,0.018,16.14,19.99,18.71,23.23,26.51,2.69,83.03,24.1,3.17,446.72
2018-03-22,evening,5.86,5.41,45.11,0.73,0.34,0.68,0.021,0.61,0.076,16.6,16.7,19.08,27.95,18.59,2.59,66.03,31.97,2.66,405.62
2018-03-23,morning,5.57,9.31,47.8,0.84,0.22,0.58,0.031,0.51,0.063,19.04,16.42,15.98,20.53,17.72,2.12,72.12,20.68,4.27,408.49
2018-03-23,afternoon,6.26,7.62,16.81,1.41,0.21,0.97,0.024,0.45,0.063,16.81,18.41,19.23,20.55,25.73,2.63,68.4,30.85,3.07,369.51
2018-03-23,evening,5.96,5.96,37.7,0.82,0.32,0.37,0.011,0.94,0.09,19.43,18.34,19.67,17.04,26.24,2.94,61.83,24.47,4.11,314.82
2018-03-24,morning,6.27,5.4,38.25,0.53,0.4,0.71,0.043,1.58,0.031,16.25,17.01,18.28,25.2,24.97,2.9,82.98,22.08,4.8,493.81
2018-03-24,afternoon,5.9,4.99,10.8,1.18,0.3,0.45,0.032,0.67,0.094,17.97,17.26,15.04,21.28,18.53,2.08,75.12,30.06,2.64,350.44
2018-03-24,evening,6.1,4.52,29.19,1.74,0.26,0.79,0.032,0.41,0.049,18.14,19.23,16.38,18.65,19.13,2.55,60.09,25.56,2.96,354.81
2018-03-25,morning,5.7,9.1,29.57,1.99,0.37,0.68,0.036,1.88,0.027,18.39,17.11,19.04,25.98,25.29,2.7,63.89,22.36,2.61,449.04
2018-03-25,afternoon,6.99,5.11,34.98,1.41,0.33,0.73,0.021,1.45,0.087,19.13,15.88,16.53,20.87,26.18,2.07,66.88,25.25,3.0,346.17
2018-03-25,evening,6.63,4.51,12.95,0.56,0.45,0.79,0.024,1.26,0.03,15.23,19.85,19.6,27.71,28.87,2.98,70.73,34.04,4.15,497.89
2018-03-26,morning,6.84,9.74,27.71,1.25,0.5,0.82,0.037,0.71,0.028,16.55,19.51,18.95,25.05,19.83,2.28,66.17,32.3,3.23,490.11
2018-03-26,afternoon,5.92,4.39,49.99,0.95,0.37,0.6,0.014,0.72,0.013,17.55,17.74,17.19,15.9,21.88,2.28,74.46,26.18,2.64,411.68
2018-03-26,evening,6.48,7.95,22.85,1.94,0.47,0.34,0.03,1.48,0.031,15.3,18.99,16.57,28.91,21.31,2.51,83.3,29.4,4.26,479.19
2018-03-27,morning,6.38,4.77,48.77,1.83,0.23,0.65,0.022,0.89,0.011,18.09,18.3,16.7,24.45,23.01,2.25,83.97,34.05,3.37,317.48
2018-03-27,afternoon,6.72,6.94,47.84,1.85,0.49,0.96,0.044,1.35,0.063,17.74,17.29,18.68,28.46,26.99,2.37,73.42,22.09,2.92,450.36
2018-03-27,evening,6.78,8.61,11.98,1.47,0.23,0.82,0.03,1.27,0.033,17.48,18.07,16.63,20.06,23.06,2.58,63.18,33.39,2.86,372.48
2018-03-28,morning,6.64,9.52,14.08,1.04,0.32,0.72,0.021,0.93,0.083,18.38,15.8,17.66,25.18,16.0,2.78,82.74,31.55,3.02,428.31
2018-03-28,afternoon,6.89,9.01,29.34,1.95,0.22,0.49,0.026,1.99,0.059,16.33,18.99,19.57,27.28,23.02,2.54,72.78,31.07,3.86,335.31
2018-03-28,evening,6.68,5.35,11.36,1.07,0.46,0.32,0.03,1.56,0.043,17.18,18.01,16.85,28.38,21.9,2.61,75.9,30.37,4.64,308.82
2018-03-29,morning,6.55,5.69,21.77,0.57,0.33,0.93,0.018,1.13,0.04,15.56,15.3,18.9,19.22,17.33,2.61,68.31,23.15,4.97,452.49
2018-03-29,afternoon,6.0,4.68,19.34,0.97,0.38,0.58,0.047,1.01,0.067,17.78,16.64,18.23,20.57,24.76,2.36,63.63,23.91,4.14,481.76
2018-03-29,evening,6.96,8.55,38.97,1.58,0.24,0.43,0.011,0.81,0.023,17.83,16.72,18.92,18.31,16.47,2.89,63.0,34.33,3.9,311.74
2018-03-30,morning,5.96,7.55,23.14,0.92,0.21,0.7,0.049,0.33,0.077,15.61,18.24,19.31,26.84,27.15,2.8,71.26,20.62,3.85,497.36
2018-03-30,afternoon,6.47,8.79,35.26,1.43,0.29,0.4,0.042,1.58,0.084,17.22,15.27,19.58,19.42,19.28,2.72,73.76,32.91,4.73,342.31
2018-03-30,evening,6.16,6.87,36.9,0.65,0.29,0.8,0.024,1.08,0.035,16.82,17.52,17.98,17.34,25.45,2.72,80.89,27.3,4.33,400.09
2018-03-31,morning,6.42,4.47,19.18,1.74,0.29,0.43,0.031,1.45,0.057,19.31,17.6,15.47,22.74,28.74,2.41,63.95,28.71,4.61,346.44
2018-03-31,afternoon,5.57,4.13,28.94,0.5,0.39,0.41,0.023,0.8,0.039,19.53,17.05,17.55,24.31,25.12,2.77,76.23,21.53,4.67,494.3
2018-03-31,evening,5.93,8.07,10.85,1.6,0.28,0.66,0.012,0.53,0.024,15.56,18.88,15.05,25.89,16.81,3.0,65.97,22.98,3.35,366.41
2018-04-01,morning,6.16,5.0,40.01,1.86,0.28,0.46,0.033,1.42,0.053,15.96,15.16,18.83,16.96,15.43,2.16,67.13,34.56,3.43,469.83
2018-04-01,afternoon,5.66,4.48,45.21,0.73,0.28,0.74,0.049,1.72,0.097,18.24,17.24,18.86,29.88,21.18,2.65,74.91,20.6,4.45,338.71
2018-04-01,evening,6.35,7.94,37.73,1.75,0.44,0.76,0.048,1.62,0.037,18.3,17.02,16.18,22.74,17.48,2.04,64.91,34.46,3.8,343.37
2018-04-02,morning,6.12,8.14,14.09,0.94,0.4,0.7,0.01,1.24,0.054,16.02,16.29,16.58,18.4,22.12,2.26,77.72,33.95,3.85,362.53
2018-04-02,afternoon,5.83,4.95,38.72,1.45,0.47,0.75,0.046,1.9,0.088,15.64,15.44,17.72,25.9,27.15,2.86,77.57,24.29,4.71,421.68
2018-04-02,evening,6.3,7.15,14.67,1.36,0.41,0.64,0.018,0.96,0.023,15.97,17.04,15.15,27.53,16.71,2.86,63.57,23.62,3.23,470.34
2018-04-03,morning,6.07,5.11,48.29,0.52,0.24,0.45,0.04,0.7,0.041,19.28,15.43,19.03,22.22,15.63,2.72,78.22,29.96,3.13,330.55
2018-04-03,afternoon,6.64,6.64,26.11,0.63,0.28,0.4,0.035,1.06,0.085,19.07,16.04,17.05,23.63,29.29,2.17,60.38,33.74,3.22,473.72
2018-04-03,evening,6.45,8.43,31.47,1.96,0.47,0.37,0.015,1.04,0.07,16.46,15.51,16.91,17.56,18.58,2.35,69.34,21.42,4.11,352.83
2018-04-04,morning,6.91,5.33,22.44,1.67,0.48,0.32,0.038,0.39,0.063,17.14,18.29,16.63,27.87,27.37,2.64,62.6,30.99,2.96,395.97
2018-04-04,afternoon,5.89,8.83,24.32,0.9,0.48,0.36,0.012,0.37,0.087,15.3,17.32,19.9,21.05,24.05,2.73,71.95,23.08,3.83,444.76
2018-04-04,evening,6.57,8.91,23.22,1.14,0.24,0.63,0.012,1.66,0.09,16.6,17.29,19.61,28.21,29.53,2.13,78.61,25.43,3.94,449.82
2018-04-05,morning,6.03,6.41,34.69,1.29,0.22,0.81,0.014,1.21,0.047,15.27,16.25,17.0,22.0,24.38,2.22,73.84,24.12,3.41,396.38
2018-04-05,afternoon,6.1,5.17,14.57,0.71,0.32,0.72,0.024,1.29,0.096,18.07,19.05,19.56,26.89,22.17,2.15,82.96,22.39,4.63,495.24
2018-04-05,evening,5.51,4.7,40.76,1.88,0.2,0.83,0.025,1.91,0.022,17.25,19.88,16.35,22.51,16.17,2.04,64.14,34.36,3.61,406.85
2018-04-06,morning,6.22,6.74,19.98,1.99,0.35,0.98,0.011,0.28,0.08,16.58,17.97,15.79,24.17,27.37,2.55,79.56,24.87,3.23,358.95
2018-04-06,afternoon,5.89,7.18,28.96,0.86,0.37,0.87,0.039,1.03,0.093,19.23,16.7,18.51,16.81,16.02,2.13,84.0,30.21,2.59,356.19
2018-04-06,evening,6.72,9.07,12.92,0.97,0.29,0.65,0.01,1.16,0.092,18.84,18.63,15.14,17.19,16.02,2.96,75.1,32.76,2.82,499.68
2018-04-07,morning,6.35,6.16,20.71,1.71,0.32,0.56,0.048,1.76,0.04,15.69,19.35,19.83,23.05,17.94,2.97,79.58,28.07,3.04,306.2
2018-04-07,afternoon,5.77,8.07,33.99,0.93,0.46,0.58,0.039,1.69,0.018,16.31,15.34,15.91,16.91,17.26,2.03,82.63,29.31,3.19,365.49
2018-04-07,evening,6.47,7.93,21.99,0.88,0.31,0.5,0.017,0.43,0.097,16.15,16.64,16.25,27.55,16.67,2.96,70.6,26.69,4.48,342.14
2018-04-08,morning,6.64,5.79,47.26,0.69,0.44,0.41,0.046,1.97,0.087,16.39,19.69,15.99,29.76,27.44,2.44,62.19,21.4,4.51,327.55
2018-04-08,afternoon,6.38,4.82,15.57,1.95,0.4,0.33,0.038,1.68,0.04,16.88,18.01,19.87,28.7,17.96,2.45,68.77,25.14,2.53,424.69
2018-04-08,evening,6.58,8.9,28.11,0.88,0.5,0.96,0.022,1.14,0.071,17.94,16.19,17.0,16.99,25.39,2.34,60.92,26.08,2.65,372.27
2018-04-09,morning,6.58,6.62,27.37,0.97,0.28,0.56,0.013,1.77,0.039,19.76,16.56,19.14,18.87,22.85,2.21,66.18,32.72,2.63,306.11
2018-04-09,afternoon,6.04,5.9,17.64,1.25,0.36,0.6,0.021,0.94,0.094,16.46,19.19,19.67,25.45,23.33,2.1,61.4,27.9,3.95,330.76
2018-04-09,evening,6.59,5.91,22.72,0.96,0.33,0.86,0.028,1.27,0.069,15.81,15.37,16.29,21.74,25.87,2.66,82.11,21.7,2.69,486.89
2018-04-10,morning,6.9,4.49,28.78,0.93,0.26,0.7,0.026,0.39,0.045,18.4,17.9,17.14,23.34,29.81,2.92,60.55,24.71,4.92,406.98
2018-04-10,afternoon,6.85,7.15,36.47,1.04,0.34,0.46,0.035,0.56,0.077,17.84,18.46,17.54,21.57,16.33,2.96,74.06,28.84,3.43,376.67
2018-04-10,evening,6.21,9.88,36.67,0.9,0.48,0.95,0.032,0.65,0.071,16.3,19.93,19.08,24.29,15.09,2.69,75.24,29.98,4.03,434.25
2018-04-11,morning,6.7,6.13,31.61,1.65,0.5,0.95,0.027,1.17,0.047,16.73,18.06,19.12,21.63,16.75,2.27,77.62,33.25,3.9,388.99
2018-04-11,afternoon,6.57,9.98,34.51,0.87,0.37,0.45,0.033,0.63,0.037,15.22,18.18,15.75,25.88,23.4,2.48,66.93,26.67,3.18,319.59
2018-04-11,evening,6.64,8.86,46.83,1.09,0.48,0.69,0.049,1.36,0.093,16.0,18.92,18.76,23.57,28.07,2.13,83.07,27.72,3.58,417.98
2018-04-12,morning,6.53,6.81,35.08,1.41,0.33,0.55,0.043,0.69,0.083,19.74,16.08,19.9,28.85,25.21,2.23,71.44,27.95,3.21,462.61
2018-04-12,afternoon,6.54,5.45,31.72,0.66,0.41,0.72,0.025,1.59,0.052,15.51,19.2,16.95,29.64,25.17,2.68,62.08,28.06,3.75,350.37
2018-04-12,evening,5.94,9.85,19.28,0.82,0.43,0.82,0.037,0.67,0.066,16.93,19.65,17.25,19.07,29.34,2.85,72.86,22.86,3.24,482.62
2018-04-13,morning,6.23,7.0,26.67,0.84,0.32,0.93,0.014,1.61,0.064,18.22,17.36,15.12,19.61,16.75,2.03,75.32,28.28,4.98,446.74
2018-04-13,afternoon,6.04,9.15,39.86,1.26,0.34,0.79,0.046,1.53,0.034,16.02,18.99,17.44,28.68,19.57,2.07,76.52,33.52,4.84,358.73
2018-04-13,evening,5.58,7.5,26.64,1.72,0.28,0.58,0.039,1.96,0.083,17.0,15.82,17.99,26.34,21.21,2.17,76.44,33.89,3.82,488.98
2018-04-14,morning,5.58,4.33,10.88,1.6,0.26,0.75,0.01,1.39,0.056,17.46,18.48,16.13,27.21,23.42,2.39,84.93,24.47,2.9,447.28
2018-04-14,afternoon,6.85,4.52,11.72,1.42,0.49,0.56,0.035,0.67,0.056,19.04,15.11,17.72,23.13,22.33,2.06,60.88,27.32,3.48,418.66
2018-04-14,evening,6.95,6.51,36.75,1.0,0.44,0.73,0.039,0.42,0.018,19.52,15.29,15.31,20.59,29.39,2.06,72.62,27.21,2.87,426.54
2018-04-15,morning,6.14,9.41,22.23,1.39,0.32,0.93,0.01,0.82,0.084,18.52,15.24,18.81,23.4,18.87,2.51,65.21,25.73,3.67,484.6
2018-04-15,afternoon,6.23,4.78,34.06,1.92,0.26,0.35,0.015,0.69,0.066,19.63,19.67,16.0,27.31,21.91,2.78,81.06,32.05,4.67,325.38
2018-04-15,evening,6.75,7.16,16.41,1.0,0.27,0.49,0.013,1.3,0.098,15.51,19.98,18.21,20.55,24.36,2.7,66.73,32.46,4.33,339.97
2018-04-16,morning,6.03,6.35,37.47,1.97,0.49,0.38,0.026,1.97,0.014,18.27,16.15,16.78,28.22,22.5,2.67,76.31,28.39,4.75,416.61
2018-04-16,afternoon,5.89,7.26,29.75,0.68,0.31,0.31,0.018,1.35,0.033,18.3,19.57,17.6,26.58,16.5,2.54,72.75,29.3,3.2,394.71
2018-04-16,evening,5.7,6.62,27.29,1.36,0.25,0.54,0.015,1.26,0.057,18.53,19.13,19.47,15.99,18.31,2.26,61.7,25.66,3.33,383.25
