Date,TimeOfDay,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Crop_Stage,Crop_Variety_Type,Season,Duration,Day_of_Crop,Soil_Moisture_Content,Soil_Temperature,Soil_pH,Sodium,Nitrogen,Magnesium,Boron,Chlorine,Copper,Iron,Manganese,Molybdenum,Zinc,Nickel,Water_Retention_Capacity,Calcium,Sulphur,Phosphorous,Potassium,Cation_Exchange_Capacity,Electrical_Conductivity,Water_Requirement,Radiation,Ambient_Temperature,Humidity,Sunlight_Exposure,Rainfall,Wind_Speed,Cloud_Cover,Radiation_Exposure,Seed_Vigor_Index,Germination_Rate,Disease_Resistance,Pest_Resistance,Root_Growth_Rate,Shoot_Emergence_Time,Planting_Depth,Seed_Spacing,Vegetation_Index,Seed_Viability,Seed_Moisture_Content,Initial_Fertilizer_Application,Heat_Stress_Index,Water_Stress_Index,Salinity_Stress_Index,Soil_Respiration_Rate,Organic_Matter_Content,Yield
2022-12-09,evening,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,151,17,83,22,5.54,16.12,18.41,22,0.34,0.72,0.38,6.53,44.29,0.04,1.79,0.014,58,16.53,19.05,3,15.66,28,0.44,2.93,406.79,26,67,6,213,3,30,320,87,88,89,3,1,7,2,10,0.59,79,11,Potash,0,1,1,7,2,4
2022-12-09,afternoon,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,151,17,85,24,5.71,19.33,18.5,19,0.96,2.0,0.32,5.13,36.95,0.041,1.57,0.05,65,22.57,27.76,2,19.54,14,0.52,4.77,471.73,22,83,12,199,3,40,445,77,82,60,99,1,3,2,7,0.82,87,10,Urea,1,0,1,9,1,82
2022-12-09,morning,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,151,17,90,26,5.79,19.03,15.15,50,0.99,0.91,0.27,5.33,46.73,0.024,0.66,0.018,51,17.99,21.1,2,18.57,25,0.27,2.78,368.52,30,85,9,88,7,61,420,72,91,21,44,1,3,4,6,0.62,91,9,Urea,0,1,1,2,6,3
2022-12-08,evening,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,145,16,76,29,5.76,17.31,18.5,13,0.61,0.6,0.39,9.99,39.81,0.035,1.36,0.087,80,22.79,27.07,2,17.51,36,0.88,3.01,437.44,23,82,11,178,9,78,490,70,96,11,1,3,6,4,6,0.35,83,8,Urea,0,0,1,9,5,72
2022-12-08,afternoon,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,145,16,71,24,6.6,18.76,16.79,28,0.36,1.41,0.39,4.41,41.79,0.016,1.11,0.016,71,25.27,22.44,3,16.81,33,1.09,2.78,369.42,28,81,9,169,1,31,324,72,100,3,72,3,3,4,5,0.42,71,10,DAP,0,0,0,5,6,68
2022-12-08,morning,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,145,16,80,30,6.53,17.58,16.77,38,0.57,0.45,0.45,8.76,38.37,0.02,1.14,0.077,90,19.36,28.3,2,15.86,35,0.47,4.37,398.1,27,67,11,200,10,97,418,71,90,29,64,5,7,3,5,0.7,71,12,Potash,1,1,0,6,3,41
2022-12-07,evening,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Short,Rabi,100,15,72,23,6.93,16.83,17.26,20,0.83,0.55,0.42,8.67,35.75,0.019,0.77,0.039,60,22.55,28.62,3,18.54,26,0.83,4.88,310.51,22,65,11,293,4,0,356,89,96,95,39,4,10,2,7,0.86,78,11,Potash,0,0,1,5,6,27
2022-12-07,afternoon,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Short,Rabi,100,15,88,31,6.25,17.34,15.53,26,0.98,1.95,0.39,7.92,40.77,0.032,0.93,0.057,55,26.35,19.93,3,17.57,16,0.63,4.62,470.74,25,85,9,171,7,73,304,95,83,62,17,1,8,4,9,0.47,73,8,DAP,0,1,1,3,6,93
2022-12-07,morning,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Short,Rabi,100,15,86,25,5.5,18.16,16.61,49,0.6,1.65,0.28,5.85,41.74,0.012,0.51,0.03,65,20.58,22.0,2,19.81,39,1.1,4.63,464.99,20,80,11,58,4,82,303,95,93,53,93,2,3,4,7,0.7,80,10,DAP,1,0,1,4,2,81
2022-12-06,evening,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Short,Rabi,95,14,77,20,5.88,17.89,16.05,30,0.78,1.53,0.4,9.8,41.59,0.018,1.78,0.033,71,26.3,18.19,3,17.22,27,0.22,3.74,318.85,33,83,9,61,9,72,457,87,85,58,93,5,6,2,7,0.82,99,12,Urea,1,0,1,9,6,30
2022-12-06,afternoon,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Short,Rabi,95,14,86,27,6.89,17.33,17.69,27,0.9,1.04,0.3,8.6,17.54,0.032,1.23,0.034,89,26.69,19.67,3,19.09,21,1.06,3.89,458.31,23,78,9,206,4,83,368,84,93,8,16,5,4,4,9,0.89,76,8,Potash,0,0,1,5,5,70
2022-12-06,morning,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Short,Rabi,95,14,71,32,6.61,19.91,18.14,27,0.75,0.31,0.33,8.56,34.85,0.034,1.89,0.081,85,16.4,28.93,3,15.02,20,0.81,3.25,331.54,28,84,10,101,8,28,361,71,81,84,95,4,10,2,9,0.7,96,10,Urea,0,1,0,10,2,19
2022-12-05,evening,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Medium,Rabi,128,13,73,28,6.73,17.04,19.86,10,0.38,1.73,0.43,5.54,37.74,0.02,0.97,0.017,68,19.36,29.33,2,18.36,36,0.98,3.46,449.34,23,81,8,70,6,45,336,80,86,72,55,1,10,2,7,0.68,97,8,Urea,0,1,1,10,1,57
2022-12-05,afternoon,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Medium,Rabi,128,13,82,31,5.56,17.61,17.6,33,0.37,0.47,0.42,8.08,37.41,0.05,0.8,0.022,70,18.52,17.98,2,19.12,19,0.44,3.25,491.29,21,81,7,86,5,54,403,79,80,10,67,3,6,4,9,0.65,80,9,Potash,1,1,1,5,6,29
2022-12-05,morning,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Medium,Rabi,128,13,70,33,6.35,16.42,18.23,20,0.61,1.43,0.48,6.13,48.59,0.014,0.78,0.094,56,29.87,24.93,2,16.02,40,0.33,4.7,384.27,31,73,12,138,5,59,302,90,92,6,57,2,6,4,5,0.53,93,11,Potash,1,1,0,9,3,59
2022-12-04,evening,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Medium,Rabi,138,12,81,31,6.17,17.45,17.33,41,0.61,0.41,0.4,4.89,41.47,0.038,0.75,0.012,76,17.99,21.11,3,16.43,35,0.86,3.87,375.14,21,77,11,233,9,53,348,82,97,71,46,4,3,3,7,0.42,91,12,DAP,1,1,0,10,5,86
2022-12-04,afternoon,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Medium,Rabi,138,12,72,24,6.87,16.43,19.24,11,0.84,1.4,0.43,6.17,31.41,0.028,1.16,0.01,68,24.93,27.91,2,18.79,27,0.27,4.87,312.27,34,65,10,177,4,66,473,87,95,65,38,5,7,2,7,0.32,90,9,Potash,1,1,1,8,6,67
2022-12-04,morning,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Medium,Rabi,138,12,82,28,5.96,18.28,16.46,34,0.32,1.07,0.4,9.72,13.64,0.046,1.18,0.039,59,16.1,23.14,3,19.7,19,0.8,3.03,353.83,34,65,7,279,1,66,384,99,86,4,27,1,5,3,6,0.68,78,11,Potash,0,1,0,1,4,13
2022-12-03,evening,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Short,Rabi,102,11,71,21,6.9,15.85,15.79,23,0.99,1.99,0.33,8.05,13.7,0.047,1.9,0.035,59,17.33,23.52,2,16.71,40,0.46,3.68,368.85,22,72,12,170,8,24,475,76,82,99,76,1,5,2,9,0.63,79,9,DAP,0,0,0,9,4,70
2022-12-03,afternoon,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Short,Rabi,102,11,70,29,6.03,15.95,17.56,45,0.43,0.41,0.32,7.22,10.1,0.049,1.12,0.026,51,26.75,15.65,3,16.15,15,0.5,4.31,431.98,20,63,6,205,2,92,459,75,91,62,100,2,6,3,9,0.71,82,10,Urea,0,0,0,0,4,74
2022-12-03,morning,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Short,Rabi,102,11,88,34,6.63,15.07,15.64,34,0.53,1.93,0.34,4.77,47.06,0.038,0.57,0.077,71,20.19,29.79,2,16.97,25,0.72,4.0,408.61,32,76,9,139,6,34,402,93,87,63,81,1,8,5,6,0.3,82,10,DAP,0,0,0,10,6,42
2022-12-02,evening,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,141,10,72,33,6.16,16.61,17.48,14,0.75,0.59,0.48,5.49,41.57,0.016,0.55,0.045,76,21.48,25.71,2,18.2,25,0.49,4.16,447.2,25,80,8,124,8,100,379,92,83,68,26,1,4,3,7,0.31,95,9,DAP,0,0,1,0,3,29
2022-12-02,afternoon,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,141,10,79,30,6.73,19.02,18.84,13,0.85,1.33,0.37,4.16,19.26,0.042,1.26,0.032,73,19.35,29.75,2,16.49,22,0.74,4.7,333.87,20,80,8,224,9,80,497,71,85,80,2,4,8,5,5,0.36,97,12,DAP,0,1,0,2,1,38
2022-12-02,morning,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,141,10,85,23,6.29,17.34,15.57,20,0.94,1.39,0.46,8.96,31.09,0.029,1.15,0.089,55,16.88,24.17,3,17.83,32,1.07,4.06,356.58,20,67,12,211,10,17,500,74,100,33,36,1,4,5,5,0.67,84,9,Potash,0,1,1,5,2,9
2022-12-01,evening,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,157,9,72,34,6.81,15.86,18.52,40,0.69,1.6,0.25,9.09,13.51,0.011,0.81,0.058,64,28.47,23.73,2,18.49,17,0.27,3.97,415.67,34,70,8,149,0,25,490,72,87,56,16,2,5,5,8,0.73,73,11,Potash,0,1,0,10,3,46
2022-12-01,afternoon,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,157,9,84,34,6.59,17.44,17.26,14,0.89,0.54,0.33,6.5,24.94,0.033,1.58,0.044,69,21.49,29.14,3,18.69,38,0.82,3.82,477.03,31,65,12,279,5,41,357,83,80,22,28,2,10,5,5,0.37,86,11,DAP,0,1,1,7,5,6
2022-12-01,morning,13.25,75.25,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Germination,Long,Rabi,157,9,86,27,6.44,15.8,18.72,30,0.47,1.63,0.45,4.58,43.24,0.036,1.91,0.015,69,16.9,26.18,3,19.26,30,0.66,3.0,307.02,29,80,12,78,10,100,318,71,96,74,15,4,7,2,6,0.71,89,11,DAP,1,1,1,7,3,64
2022-11-30,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,143,8,86,26,6.75,18.31,15.2,11,0.79,0.77,0.29,9.35,18.75,0.038,1.08,0.034,76,25.71,22.38,2,18.03,36,0.98,3.69,440.32,25,70,10,203,10,58,453,76,90,39,81,1,3,4,7,0.5,94,11,Urea,1,1,0,7,3,60
2022-11-30,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,143,8,75,20,5.62,15.64,18.11,34,0.87,0.7,0.49,4.12,41.18,0.011,1.19,0.017,74,23.65,16.58,3,17.6,14,0.26,4.31,335.2,27,63,12,213,8,29,351,91,81,91,30,4,5,2,9,0.51,73,11,DAP,1,1,0,3,5,32
2022-11-30,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,143,8,70,28,6.62,19.15,16.27,14,0.78,1.59,0.4,4.26,13.29,0.035,1.01,0.034,66,18.42,19.19,2,17.91,25,0.22,3.82,323.47,31,60,12,164,5,95,308,78,85,78,66,1,7,5,8,0.74,73,12,DAP,0,1,1,3,2,43
2022-11-29,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,150,20,87,35,6.32,19.97,15.31,12,0.55,1.78,0.28,4.83,23.31,0.024,1.9,0.037,85,16.0,27.83,3,19.14,17,0.54,2.72,410.97,27,77,11,193,1,99,406,80,97,15,70,1,7,5,6,0.45,96,12,Potash,0,1,1,0,1,70
2022-11-29,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,150,20,75,21,6.98,18.27,17.27,29,0.32,0.29,0.26,8.66,10.39,0.019,1.64,0.074,73,23.08,19.82,3,18.03,40,0.67,2.85,419.99,34,77,8,84,1,54,360,91,97,2,70,1,3,5,7,0.46,94,12,DAP,0,1,1,2,1,84
2022-11-29,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,150,20,83,21,5.84,16.27,16.99,23,0.7,1.16,0.28,9.06,49.44,0.045,0.75,0.026,80,25.76,17.89,2,18.99,40,1.12,2.97,457.64,33,85,12,70,6,3,379,75,80,77,90,5,4,3,9,0.47,82,12,Urea,0,1,0,10,1,23
2022-11-28,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,144,19,79,32,6.11,19.22,18.63,26,0.57,0.63,0.37,8.02,15.17,0.046,1.64,0.079,60,29.4,27.23,2,17.36,13,0.48,4.3,432.12,29,83,11,175,10,22,324,95,80,26,73,3,5,2,8,0.53,91,11,DAP,0,1,1,2,2,65
2022-11-28,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,144,19,81,30,6.76,15.18,15.06,18,0.58,1.3,0.48,6.58,20.06,0.032,0.75,0.023,78,15.64,27.5,3,15.9,22,0.99,4.38,350.85,30,82,8,221,0,74,445,74,83,50,57,5,7,2,7,0.88,100,9,DAP,0,1,0,3,6,7
2022-11-28,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,144,19,79,31,5.52,17.82,17.27,16,0.32,1.64,0.33,5.13,39.19,0.012,0.6,0.056,62,19.17,22.04,2,18.13,26,0.98,5.0,312.94,23,60,9,121,6,80,357,81,80,69,90,3,5,4,10,0.58,90,8,Urea,1,1,0,3,3,73
2022-11-27,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Short,Rabi,101,18,83,21,6.46,19.39,19.63,45,0.38,0.7,0.43,6.59,14.46,0.019,0.52,0.082,79,29.49,23.5,2,15.72,18,0.59,4.49,386.01,34,60,10,57,7,73,370,81,97,53,90,4,5,3,10,0.67,72,11,DAP,1,0,0,6,5,75
2022-11-27,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Short,Rabi,101,18,79,23,5.5,15.91,16.4,49,0.41,0.34,0.28,8.99,24.11,0.026,1.37,0.076,79,25.02,15.74,2,19.35,16,0.79,4.72,452.11,30,81,8,66,3,51,321,86,82,22,10,1,8,5,6,0.81,79,12,Potash,1,1,1,4,2,46
2022-11-27,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Short,Rabi,101,18,74,21,6.52,19.8,16.1,23,0.68,1.93,0.39,9.44,19.13,0.021,1.59,0.062,84,20.11,19.75,2,19.29,23,0.39,3.89,346.86,26,72,9,173,1,70,385,97,80,26,77,3,4,5,9,0.6,71,12,DAP,0,0,0,3,1,83
2022-11-26,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Short,Rabi,97,17,86,23,5.9,19.67,19.36,11,0.54,0.21,0.24,9.44,16.1,0.035,0.7,0.077,64,19.18,22.64,2,16.97,35,0.22,4.85,480.52,32,67,6,279,8,40,401,89,86,83,44,2,3,5,7,0.4,81,11,DAP,0,0,0,7,1,40
2022-11-26,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Short,Rabi,97,17,82,21,5.54,18.89,19.74,11,0.36,1.24,0.23,9.8,46.47,0.032,1.59,0.05,82,25.74,16.02,2,16.51,31,0.39,3.54,418.67,23,77,12,161,4,52,493,76,92,5,36,4,7,5,9,0.5,85,9,DAP,1,0,1,7,6,62
2022-11-26,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Short,Rabi,97,17,76,31,5.81,17.29,16.35,42,0.65,1.92,0.39,8.12,32.7,0.018,1.57,0.017,75,26.74,28.32,2,17.68,17,1.11,4.31,331.22,25,65,10,112,9,37,371,72,85,2,15,2,8,5,10,0.85,80,12,DAP,0,1,0,4,3,52
2022-11-25,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,116,16,81,34,6.89,17.42,15.26,29,0.74,0.24,0.22,6.45,29.87,0.047,1.1,0.037,56,18.38,19.26,3,19.53,14,0.26,4.91,314.31,24,72,6,56,2,3,324,71,96,50,69,1,7,3,6,0.68,72,10,Urea,1,1,1,2,6,67
2022-11-25,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,116,16,88,26,6.13,15.53,19.79,25,0.38,1.65,0.35,5.29,17.9,0.018,0.9,0.063,73,28.39,17.27,2,15.86,39,0.31,3.51,413.35,27,76,9,282,8,68,315,86,94,50,39,2,8,2,8,0.38,84,11,DAP,1,1,1,10,2,54
2022-11-25,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,116,16,88,35,6.63,17.01,17.78,15,0.64,0.94,0.31,5.46,21.25,0.039,1.54,0.087,76,20.73,23.48,3,17.74,21,1.12,3.88,316.43,28,62,8,138,4,49,306,99,100,4,93,3,5,4,9,0.47,91,11,Potash,1,1,1,1,1,1
2022-11-24,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,113,15,87,25,6.28,15.26,18.7,21,0.76,1.05,0.27,8.3,20.87,0.024,1.1,0.094,64,27.33,23.67,3,18.9,36,1.05,3.59,435.23,27,72,9,174,7,95,323,70,81,84,64,4,6,4,10,0.39,96,10,Urea,1,0,0,10,3,13
2022-11-24,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,113,15,70,20,6.03,16.59,17.49,40,0.63,1.58,0.25,4.79,46.8,0.035,0.51,0.081,51,24.49,18.68,3,19.97,14,1.12,2.7,343.08,34,76,8,129,9,20,461,81,84,51,19,3,4,5,6,0.55,88,8,Potash,1,1,1,0,5,20
2022-11-24,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,113,15,82,31,6.65,15.81,19.14,10,0.55,0.89,0.21,7.02,24.63,0.035,0.72,0.088,86,26.34,18.91,3,19.97,11,0.39,4.63,363.26,22,73,10,166,8,86,405,99,92,58,38,3,9,4,8,0.43,100,12,DAP,1,0,0,5,1,59
2022-11-23,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,141,14,90,35,5.72,18.41,17.9,49,0.76,0.74,0.22,7.33,36.89,0.017,0.81,0.088,81,19.12,19.8,3,16.85,26,0.77,3.22,418.07,35,64,10,238,9,36,422,86,99,49,24,4,9,4,10,0.76,70,9,Potash,1,1,0,4,2,62
2022-11-23,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,141,14,83,35,6.89,16.18,16.07,30,0.74,1.39,0.37,6.79,33.08,0.019,1.54,0.074,82,15.28,26.4,2,18.98,35,0.42,3.07,437.33,33,82,7,62,8,100,497,71,98,17,100,5,9,2,9,0.33,72,12,DAP,1,0,0,7,4,77
2022-11-23,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,141,14,72,34,6.83,15.7,18.59,42,0.53,1.56,0.32,7.9,13.93,0.037,1.8,0.043,57,20.27,24.71,3,17.15,33,0.69,3.93,341.47,28,75,8,94,4,39,464,88,80,96,59,3,5,5,5,0.71,70,9,Urea,1,0,0,2,5,97
2022-11-22,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,147,13,80,35,6.48,16.49,17.69,35,0.76,1.5,0.29,6.19,12.7,0.024,1.29,0.013,75,15.31,21.03,2,17.85,32,0.84,3.77,365.44,21,69,9,71,8,84,474,81,94,76,44,2,3,2,9,0.76,74,9,DAP,1,1,0,9,4,69
2022-11-22,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,147,13,70,25,5.97,16.65,17.66,19,0.67,0.83,0.46,8.08,20.9,0.042,0.79,0.018,67,17.84,25.44,3,16.74,27,1.18,3.35,447.64,24,60,8,172,2,89,464,77,90,90,57,3,5,2,7,0.33,99,12,DAP,0,1,0,2,4,36
2022-11-22,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,147,13,70,30,5.78,18.84,16.65,27,0.5,1.44,0.48,4.69,16.43,0.046,0.77,0.034,65,20.21,24.25,3,18.54,22,0.72,4.55,425.15,24,60,7,272,0,67,408,80,88,37,97,3,7,4,5,0.49,71,10,DAP,1,1,0,9,1,71
2022-11-21,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,113,12,88,32,6.98,16.98,17.75,25,0.72,1.07,0.31,8.97,24.25,0.025,1.98,0.015,76,18.74,29.93,3,15.24,19,0.55,3.28,354.92,28,83,6,52,10,98,437,89,86,65,77,4,4,3,7,0.84,80,9,DAP,0,1,0,7,1,69
2022-11-21,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,113,12,70,27,6.2,19.94,18.21,33,0.37,1.03,0.33,9.03,44.72,0.012,1.46,0.043,86,28.0,16.36,2,16.15,37,0.65,4.27,382.79,22,83,11,79,7,76,352,91,98,20,52,2,6,2,9,0.35,96,8,Urea,0,0,1,6,4,45
2022-11-21,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,113,12,84,27,6.54,18.33,19.56,31,0.72,0.93,0.29,7.44,31.63,0.031,0.89,0.074,90,19.92,15.98,3,18.12,28,0.76,4.03,387.24,31,69,7,88,8,97,468,95,86,17,62,2,10,2,7,0.56,82,11,Potash,1,1,1,7,2,50
2022-11-20,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,154,11,80,21,6.98,15.47,15.07,30,0.7,0.3,0.49,4.07,10.35,0.02,1.24,0.082,74,21.8,17.58,2,19.18,22,1.11,3.38,485.89,35,82,7,65,8,82,403,81,97,13,77,4,6,3,9,0.5,91,11,Urea,0,0,1,7,2,2
2022-11-20,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,154,11,73,35,6.24,16.3,17.04,43,0.67,0.67,0.27,7.94,37.36,0.012,0.99,0.045,78,28.63,15.36,2,15.68,15,0.41,4.48,313.38,33,70,12,158,5,66,329,92,90,22,24,2,7,3,8,0.87,89,9,Potash,1,0,1,9,3,15
2022-11-20,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,154,11,86,28,5.98,17.43,19.74,45,0.76,1.86,0.29,9.13,33.11,0.043,2.0,0.026,84,27.62,18.97,2,18.68,40,0.99,4.7,310.74,29,82,7,55,8,64,457,79,83,60,53,2,7,5,10,0.64,82,9,DAP,1,1,0,6,5,68
2022-11-19,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,152,10,71,29,6.8,18.07,17.36,21,0.86,0.51,0.41,7.96,30.23,0.023,1.76,0.017,57,26.66,26.79,2,17.16,24,0.78,4.19,364.77,34,65,9,74,3,31,426,87,82,27,88,3,6,5,5,0.33,99,10,DAP,1,0,0,0,6,93
2022-11-19,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,152,10,79,26,5.62,17.7,19.46,40,0.93,1.56,0.45,4.75,19.18,0.03,1.78,0.025,50,24.99,21.15,3,16.39,39,0.73,3.58,460.09,33,70,9,140,2,7,374,80,91,100,41,3,10,5,7,0.75,82,11,DAP,1,1,0,4,5,21
2022-11-19,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Long,Rabi,152,10,90,29,6.39,18.55,16.09,49,0.89,1.2,0.29,7.65,15.27,0.018,1.3,0.061,59,28.99,18.68,3,18.77,36,0.35,4.71,386.44,25,78,11,114,4,63,420,90,100,89,84,4,9,2,5,0.81,84,11,DAP,0,0,0,4,1,63
2022-11-18,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,111,9,73,33,6.41,17.49,15.42,38,0.44,0.26,0.4,4.14,12.8,0.03,1.78,0.032,64,25.27,27.94,2,19.22,32,0.26,4.93,481.97,31,74,9,178,1,76,478,72,86,6,78,4,7,2,10,0.42,76,10,Potash,1,1,0,1,1,59
2022-11-18,afternoon,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,111,9,88,32,6.2,16.13,18.8,42,0.95,1.84,0.4,7.05,31.89,0.02,0.55,0.05,82,18.73,21.01,2,19.66,26,0.92,4.69,382.31,25,65,9,187,8,34,461,87,83,2,97,4,3,5,5,0.49,96,9,Potash,0,0,1,5,6,46
2022-11-18,morning,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Medium,Rabi,111,9,80,34,5.67,18.61,18.45,49,0.55,0.37,0.29,6.79,32.85,0.025,0.88,0.014,61,16.02,15.14,3,17.76,12,0.68,4.23,331.89,31,62,11,193,4,22,349,81,94,16,73,1,9,4,7,0.39,76,12,Potash,1,1,0,6,4,70
2022-11-17,evening,13.25,75.25,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Germination,Short,Rabi,110,8,74,35,5.57,17.14,19.49,31,0.93,0.53,0.35,4.76,17.01,0.041,0.68,0.047,77,23.78,18.66,2,16.9,11,1.03,3.1,439.75,26,72,12,208,6,20,318,94,85,33,100,3,6,3,5,0.64,74,12,Urea,0,1,0,7,5,61
