Date,TimeOfDay,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Crop_Stage,Rice_Crop_Variety,Season,Duration,Day_of_Leaf_Development,Boron,Soil_ph,Phosphorus,Potassium,Molybdenum,Iron,Sodium,Chlorine,Nickel,Nitrogen,Magnesium,Calcium,Sulphur,Zinc,Copper,Manganese,Soil_Sensitivity_Highly,Soil_Sensitivity_Moderate,Soil_Sensitivity_Insensitive,Leaf_Production_High_Sensitivity_Short,Leaf_Production_High_Sensitivity_Long,Leaf_Production_Low_Sensitivity_Short,Leaf_Production_Low_Sensitivity_Long,Leaf_Initiation_Plastochron,Leaf_Elongation,Leaf_Expansion,Plastochron_Interval,Leaf_Length,Leaf_Width,Leaf_Count,Leaf_Sheath_Length,Lower_Leaf_Length,Lower_Leaf_Width,Middle_Leaf_Length,Middle_Leaf_Width,Flag_Leaf_Length,Flag_Leaf_Width,Vegetative_Duration_Short,Vegetative_Duration_Long,Fungal_Diseases,Protective_Fungicides,Systemic_Fungicides,Curative_Fungicides,Plant_Hormones,Lower_Leaves_Area,Middle_Leaves_Area,Flag_Leaf_Top_Area,Senescence_Initiation,Senescence_Middle_Phase,Senescence_Full_Phase,Light_Intensity_Low,Light_Intensity_Moderate,Light_Intensity_High,Flood_Depth_Ideal,Flood_Depth_Acceptable,Flood_Depth_Excessive,Humidity_Low,Humidity_Moderate,Humidity_High,Humidity_Very_High,Water,Temperature,Radiation,Yield
2018-01-15,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,135,13,0.39,6.9,2.94,19.04,0.018,9.93,19.94,1.82,0.019,16.83,20,20.68,15.51,1.14,0.37,24.26,13,14,17,12,16,17,16,5,1.06,23,4,28,1.31,14,67,15,0.9,47,1.16,22,0.95,61,120,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Auxins,40,43,53,53,70,107,0,13,16,7,11,20,11,61,87,91,3.41,30.4,338.27,24.71
2018-01-15,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,109,13,0.4,6.24,2.95,18.68,0.018,5.03,15.01,0.93,0.07,15.24,55,24.56,17.88,1.77,0.33,24.77,14,14,18,13,14,18,17,4,1.12,29,4,41,1.49,15,65,25,0.97,44,1.23,26,0.9,64,93,Sheath Blight (Rhizoctonia solani),Mancozeb,Pyraclostrobin,Hexaconazole,Cytokinins,37,45,50,58,70,99,1,12,14,9,11,15,0,52,87,105,4.68,32.62,387.37,43.28
2018-01-16,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,129,14,0.55,6.48,2.11,18.06,0.027,9.59,18.69,0.57,0.044,15.24,59,16.94,15.6,1.6,0.36,31.5,12,16,16,12,16,17,17,4,1.1,35,4,46,1.03,13,52,17,0.97,36,1.04,21,0.96,77,112,Leaf Smut (Entyloma oryzae),Mancozeb,Pyraclostrobin,Triadimefon,Brassinosteroids,38,49,60,67,76,104,1,13,14,6,11,15,9,51,75,106,4.56,30.66,367.81,69.87
2018-01-16,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,104,14,0.33,6.25,2.59,15.56,0.026,6.28,17.6,0.45,0.097,18.24,50,23.97,26.69,1.25,0.2,42.12,12,15,17,14,15,17,16,4,1.17,48,3,49,1.02,14,51,23,1.02,47,1.2,21,0.98,65,106,Brown Spot (Bipolaris oryzae),Chlorothalonil,Pyraclostrobin,Triadimefon,Gibberellins,36,50,59,53,87,120,0,14,14,6,11,17,12,61,72,118,3.73,34.11,465.63,40.19
2018-01-16,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,137,14,0.94,5.86,2.2,17.98,0.011,7.86,18.73,0.47,0.049,16.65,36,29.44,17.08,1.24,0.46,45.72,14,16,18,13,15,18,16,4,1.01,35,4,34,1.27,17,54,20,0.87,38,1.38,26,0.92,76,112,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Tebuconazole,Triadimefon,Cytokinins,39,55,51,62,87,113,2,14,15,10,11,19,26,50,81,94,3.85,24.67,457.3,49.13
2018-01-17,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,102,15,0.5,5.59,2.8,18.07,0.032,9.58,15.69,1.95,0.056,18.67,59,17.43,21.95,1.72,0.23,22.52,13,16,16,13,16,16,16,3,1.23,32,5,37,1.05,14,51,15,1.02,38,1.17,24,0.89,87,119,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Tebuconazole,Triadimefon,Auxins,40,44,50,53,89,116,2,12,14,10,14,18,41,67,79,105,3.98,21.56,374.97,26.26
2018-01-17,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,109,15,0.57,6.18,2.86,17.22,0.04,8.26,16.14,1.65,0.055,18.25,35,19.09,15.49,0.79,0.41,43.57,13,16,16,14,16,17,17,3,1.03,37,5,30,1.37,17,57,25,0.84,50,1.26,23,1.0,86,92,Leaf Smut (Entyloma oryzae),Mancozeb,Pyraclostrobin,Hexaconazole,Gibberellins,30,58,59,70,78,116,1,12,15,8,10,15,24,63,88,97,2.98,29.75,461.42,23.79
2018-01-17,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,140,15,0.7,6.61,2.84,19.12,0.024,7.61,16.72,1.95,0.067,19.96,31,15.72,20.83,1.2,0.44,13.11,13,14,16,13,16,18,17,4,1.23,31,5,34,1.1,15,63,22,0.86,43,1.43,25,0.8,61,110,Sheath Blight (Rhizoctonia solani),Mancozeb,Propiconazole,Hexaconazole,Brassinosteroids,40,40,60,69,83,90,0,12,15,5,12,17,12,52,78,104,2.77,23.07,479.15,10.65
2018-01-18,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,122,16,0.37,6.64,2.3,16.63,0.04,7.76,15.99,1.43,0.048,17.48,21,26.51,22.88,1.64,0.23,25.59,12,15,16,13,14,18,17,4,1.37,39,3,25,1.27,15,62,18,0.87,44,1.25,24,0.84,71,98,Brown Spot (Bipolaris oryzae),Mancozeb,Pyraclostrobin,Hexaconazole,Cytokinins,30,59,63,51,75,104,0,12,14,6,15,18,50,63,77,90,3.78,32.33,421.69,34.82
2018-01-18,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,114,16,0.48,5.86,2.57,16.02,0.011,5.92,16.94,0.58,0.056,17.45,32,16.39,23.01,0.74,0.36,23.25,12,14,18,14,15,16,16,5,1.28,31,5,38,1.17,16,58,25,0.87,44,1.13,27,0.95,90,117,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Tebuconazole,Hexaconazole,Cytokinins,31,43,65,51,89,116,2,12,14,9,14,19,42,59,85,90,4.66,32.19,486.75,20.9
2018-01-18,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,116,16,0.91,6.18,2.08,16.17,0.03,9.99,18.81,0.93,0.051,19.78,37,23.31,15.17,0.8,0.26,17.09,12,15,16,12,15,17,18,4,1.44,47,4,24,1.05,18,57,17,0.92,46,1.19,23,0.83,83,112,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Propiconazole,Hexaconazole,Brassinosteroids,40,50,69,56,87,106,1,12,16,7,12,20,2,68,89,95,2.82,34.07,436.45,30.42
2018-01-19,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,104,17,0.54,5.53,2.34,18.79,0.034,7.38,19.42,0.22,0.032,17.42,43,19.87,28.47,1.68,0.4,47.56,12,16,18,12,15,17,17,3,1.31,44,3,36,1.4,17,54,20,0.96,42,1.11,25,0.96,69,96,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Azoxystrobin,Hexaconazole,Cytokinins,30,51,66,50,73,94,2,14,15,10,14,16,37,63,88,103,4.5,33.31,407.47,94.53
2018-01-19,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,90,17,0.98,6.02,2.36,17.26,0.035,7.56,15.4,1.94,0.05,17.75,28,16.27,18.14,0.66,0.36,39.22,12,14,16,14,15,16,16,3,1.22,34,4,29,1.06,12,57,18,1.1,43,1.47,27,0.83,80,96,Leaf Smut (Entyloma oryzae),Chlorothalonil,Tebuconazole,Hexaconazole,Cytokinins,36,53,56,50,88,92,2,13,15,5,10,20,23,61,88,117,4.79,29.58,413.7,40.45
2018-01-19,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,97,17,0.79,6.94,2.93,18.94,0.049,8.27,15.55,0.66,0.067,19.67,39,17.92,15.53,0.89,0.36,16.86,14,16,16,14,16,17,17,3,1.34,27,3,28,1.49,15,59,25,1.15,47,1.04,24,0.92,82,117,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Propiconazole,Triadimefon,Auxins,32,50,59,60,83,99,0,13,14,6,14,20,25,62,72,119,3.92,33.11,449.34,72.53
2018-01-20,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,92,18,0.57,6.05,2.18,17.76,0.013,4.8,17.61,1.15,0.066,18.68,51,22.08,28.83,1.67,0.48,46.99,12,14,18,13,15,16,18,5,1.35,34,3,24,1.13,15,58,24,0.87,39,1.22,27,0.85,61,92,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Cytokinins,33,51,55,68,72,116,1,13,15,8,14,20,27,52,71,108,3.26,30.17,479.71,35.46
2018-01-20,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,138,18,0.57,5.86,2.96,17.66,0.012,6.89,16.85,0.36,0.074,17.84,34,15.05,27.04,1.11,0.31,35.85,13,14,17,14,16,17,16,3,1.14,29,3,22,1.33,14,58,16,0.91,50,1.33,24,0.96,76,113,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Pyraclostrobin,Triadimefon,Gibberellins,35,56,55,55,87,90,1,13,15,5,13,17,6,61,85,103,3.25,23.24,349.88,61.54
2018-01-20,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,125,18,0.43,5.72,2.54,16.67,0.023,6.26,17.89,0.95,0.041,17.93,43,27.6,27.35,1.23,0.32,47.42,13,14,18,14,16,16,17,4,1.41,50,4,22,1.33,13,62,20,0.89,37,1.24,30,0.99,85,118,Sheath Blight (Rhizoctonia solani),Mancozeb,Tebuconazole,Hexaconazole,Gibberellins,33,46,66,58,85,100,0,13,14,8,12,19,22,55,88,108,4.33,21.46,383.9,79.96
2018-01-21,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,95,19,0.88,5.68,2.7,15.7,0.014,4.09,19.34,0.58,0.059,17.83,60,17.55,22.88,1.63,0.49,38.71,12,14,16,13,16,18,18,4,1.0,49,5,48,1.49,12,57,19,1.17,42,1.4,22,1.0,80,104,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Tebuconazole,Triadimefon,Auxins,37,52,62,54,73,91,1,12,14,9,14,20,32,65,80,110,3.87,28.56,421.56,25.07
2018-01-21,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,135,19,0.87,5.71,2.12,19.07,0.015,4.03,19.91,1.93,0.066,16.16,41,18.6,18.73,0.97,0.22,30.87,14,15,16,13,16,18,17,5,1.44,50,3,28,1.08,18,67,17,1.1,32,1.21,20,0.95,63,108,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Pyraclostrobin,Hexaconazole,Cytokinins,40,47,53,69,79,98,1,14,15,10,15,19,30,50,82,113,4.12,33.15,373.7,79.9
2018-01-21,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,90,19,0.35,6.74,2.49,15.54,0.017,6.61,18.46,0.69,0.049,18.55,52,29.46,18.65,0.9,0.44,22.95,12,15,16,12,15,16,18,5,1.13,47,5,26,1.2,15,51,21,1.14,33,1.19,20,0.9,86,129,Rice Blast (Magnaporthe oryzae),Mancozeb,Pyraclostrobin,Hexaconazole,Brassinosteroids,38,45,59,59,88,94,2,13,16,8,14,19,0,58,86,103,3.06,27.88,466.78,24.82
2018-01-22,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,105,20,0.72,6.97,2.07,17.58,0.032,5.92,18.96,1.95,0.09,18.6,34,29.06,23.63,1.18,0.22,13.99,13,14,16,13,14,17,17,5,1.39,42,5,35,1.47,15,67,24,1.03,30,1.27,26,0.97,75,95,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Azoxystrobin,Hexaconazole,Cytokinins,31,53,50,55,77,108,1,14,15,10,15,19,4,51,80,108,4.67,32.08,355.15,51.29
2018-01-22,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,111,20,0.53,6.95,2.25,16.83,0.013,5.01,16.98,0.26,0.054,16.65,46,21.18,23.13,1.45,0.49,35.42,13,15,18,14,15,18,16,3,1.29,38,5,30,1.09,12,63,18,1.06,38,1.4,23,0.87,78,114,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Tebuconazole,Hexaconazole,Gibberellins,40,42,53,50,75,101,2,12,14,9,11,18,46,64,82,120,2.89,25.49,375.08,68.63
2018-01-22,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,123,20,0.59,6.4,2.36,16.53,0.032,5.34,17.45,0.95,0.048,16.69,56,21.15,22.08,0.97,0.34,23.78,13,16,16,14,15,17,18,5,1.01,32,5,31,1.17,16,64,18,0.92,44,1.2,29,0.88,68,101,Leaf Smut (Entyloma oryzae),Chlorothalonil,Propiconazole,Hexaconazole,Gibberellins,34,58,67,66,78,90,2,14,14,7,15,20,34,60,75,90,3.44,20.14,308.26,77.17
2018-01-23,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,137,10,0.74,5.86,2.86,18.48,0.049,4.88,16.4,0.24,0.053,18.44,27,18.59,21.27,0.59,0.38,14.81,14,16,18,14,14,16,17,5,1.02,24,3,40,1.04,18,68,15,0.97,45,1.49,25,0.99,64,116,Leaf Smut (Entyloma oryzae),Mancozeb,Tebuconazole,Hexaconazole,Auxins,32,52,54,57,76,114,2,14,16,7,11,20,28,67,82,101,3.42,20.6,320.08,8.2
2018-01-23,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,96,10,0.68,6.11,2.96,17.98,0.016,7.99,16.87,0.5,0.067,17.54,60,22.17,23.59,1.23,0.39,36.46,14,16,18,12,14,17,18,5,1.17,39,5,22,1.18,16,65,18,0.92,49,1.2,20,0.98,63,107,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Azoxystrobin,Hexaconazole,Auxins,30,50,70,59,73,101,1,14,15,5,14,15,16,55,73,108,2.76,28.96,485.14,12.18
2018-01-23,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,92,10,0.89,6.47,2.35,15.23,0.027,5.43,17.13,1.8,0.027,16.08,24,16.55,18.02,0.69,0.42,18.54,12,14,16,13,16,17,17,4,1.14,38,5,23,1.2,12,52,24,0.98,40,1.39,28,0.85,73,130,Leaf Smut (Entyloma oryzae),Chlorothalonil,Azoxystrobin,Triadimefon,Cytokinins,30,41,70,59,75,105,1,13,15,8,10,15,14,59,76,106,4.87,28.34,337.13,5.17
2018-01-24,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,131,11,0.74,6.32,2.79,15.18,0.029,8.39,16.14,1.14,0.071,18.63,49,25.29,21.3,1.48,0.32,45.25,12,16,18,13,16,17,16,5,1.01,34,5,26,1.23,18,66,23,0.92,41,1.15,22,0.85,70,103,Brown Spot (Bipolaris oryzae),Mancozeb,Propiconazole,Hexaconazole,Gibberellins,30,59,50,57,73,113,0,12,16,5,11,20,2,67,90,119,4.47,27.35,355.87,83.19
2018-01-24,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,100,11,0.66,5.81,2.91,15.03,0.043,8.34,15.77,0.52,0.051,18.61,24,27.62,16.35,0.62,0.49,37.0,12,16,17,12,14,18,17,3,1.04,40,3,43,1.14,12,56,22,1.09,39,1.16,20,0.85,74,119,Brown Spot (Bipolaris oryzae),Chlorothalonil,Tebuconazole,Hexaconazole,Auxins,31,58,52,52,78,93,2,12,16,10,12,19,42,62,77,113,4.27,20.82,340.25,99.99
2018-01-24,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,101,11,0.86,6.4,2.07,16.26,0.037,4.56,16.38,1.05,0.053,16.72,37,18.15,20.3,1.87,0.22,45.42,13,14,17,13,16,16,18,4,1.08,45,3,44,1.46,14,64,18,1.14,38,1.1,24,0.91,70,119,Brown Spot (Bipolaris oryzae),Chlorothalonil,Tebuconazole,Triadimefon,Brassinosteroids,40,47,59,67,71,100,2,13,15,9,12,19,4,64,81,104,4.66,30.28,318.88,91.61
2018-01-25,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,125,12,0.96,6.0,2.15,20.0,0.042,5.18,17.02,1.02,0.027,16.31,52,26.68,20.71,0.67,0.27,31.68,13,16,17,12,16,17,17,5,1.49,50,4,26,1.08,14,68,24,1.0,34,1.02,22,0.83,70,123,Rice Blast (Magnaporthe oryzae),Mancozeb,Propiconazole,Hexaconazole,Auxins,37,58,60,64,79,108,2,12,14,7,12,19,34,61,75,114,4.09,32.37,302.64,58.85
2018-01-25,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,114,12,0.55,6.97,2.63,16.64,0.027,5.19,16.48,1.24,0.021,16.17,20,19.12,20.2,1.09,0.35,28.85,13,15,16,14,15,16,17,3,1.34,43,5,39,1.46,16,50,17,1.19,32,1.02,27,0.94,60,112,Leaf Smut (Entyloma oryzae),Mancozeb,Azoxystrobin,Hexaconazole,Gibberellins,34,58,64,56,81,113,1,12,16,5,11,20,45,54,80,96,4.68,20.27,463.09,12.37
2018-01-25,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,93,12,0.6,6.66,2.06,19.06,0.027,4.86,17.62,1.85,0.042,15.24,22,21.54,19.06,0.96,0.4,42.98,12,14,17,13,14,16,18,5,1.33,36,3,21,1.39,12,50,16,0.96,43,1.11,22,0.97,87,96,Rice Blast (Magnaporthe oryzae),Chlorothalonil,Tebuconazole,Triadimefon,Gibberellins,33,54,65,64,78,110,0,12,16,7,13,19,32,54,73,103,4.3,23.05,373.57,68.19
2018-01-26,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,92,13,0.43,6.98,2.5,19.88,0.045,4.04,18.51,1.88,0.085,19.04,46,24.49,25.23,0.7,0.44,42.43,12,15,18,14,16,18,17,5,1.05,24,3,29,1.49,16,68,20,0.82,42,1.11,25,0.83,75,94,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Pyraclostrobin,Hexaconazole,Brassinosteroids,36,55,64,53,89,111,1,13,14,9,11,20,11,67,85,95,3.47,22.74,388.94,12.08
2018-01-26,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,110,13,0.8,6.03,2.35,18.13,0.034,4.57,19.6,1.72,0.011,15.41,32,27.04,25.17,0.88,0.29,33.25,13,14,16,13,16,17,17,5,1.22,33,3,34,1.44,12,50,24,1.01,31,1.45,26,0.85,71,93,Leaf Smut (Entyloma oryzae),Chlorothalonil,Azoxystrobin,Hexaconazole,Brassinosteroids,34,49,60,59,80,119,0,12,14,8,12,20,29,67,90,111,4.84,25.36,494.58,20.03
2018-01-26,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,101,13,0.4,6.09,2.4,18.6,0.043,8.03,15.9,1.52,0.019,17.56,43,25.9,20.08,1.14,0.39,40.55,12,14,18,12,15,18,17,3,1.28,43,3,41,1.41,15,62,24,1.16,43,1.28,30,0.83,80,91,Brown Spot (Bipolaris oryzae),Mancozeb,Tebuconazole,Triadimefon,Gibberellins,36,46,57,57,71,106,2,14,14,10,13,16,42,59,89,111,3.49,20.39,329.66,73.82
2018-01-27,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,127,14,0.87,6.49,2.67,16.52,0.038,8.77,15.48,0.53,0.093,17.89,42,23.58,23.33,1.48,0.24,25.51,12,15,17,12,14,18,16,4,1.25,28,4,20,1.26,12,54,21,0.84,49,1.11,21,0.96,72,126,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Tebuconazole,Hexaconazole,Auxins,37,56,50,58,90,92,2,14,16,9,11,16,43,54,88,116,2.63,31.36,368.56,83.05
2018-01-27,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,97,14,0.34,5.59,2.99,19.55,0.048,4.64,18.72,0.9,0.087,16.74,28,19.06,18.78,0.91,0.2,39.32,13,15,17,13,16,16,16,3,1.36,40,3,48,1.28,18,62,15,1.1,30,1.05,27,0.88,86,90,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Azoxystrobin,Hexaconazole,Auxins,40,49,51,67,72,97,1,12,15,10,13,16,35,53,82,118,3.36,28.95,450.33,80.87
2018-01-27,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,106,14,0.63,6.75,2.62,15.56,0.018,5.24,16.01,0.72,0.083,18.69,30,29.12,27.56,1.24,0.25,28.11,13,16,16,14,14,16,17,5,1.4,47,4,43,1.43,15,65,22,1.15,48,1.05,25,0.92,68,93,Brown Spot (Bipolaris oryzae),Chlorothalonil,Tebuconazole,Hexaconazole,Gibberellins,31,50,62,50,73,116,1,14,15,6,13,17,30,62,80,101,3.53,21.63,337.51,51.08
2018-01-28,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,137,15,0.56,5.51,2.11,19.8,0.017,7.98,19.83,1.01,0.069,19.99,51,21.83,18.41,0.89,0.48,15.95,14,15,16,14,14,17,16,4,1.44,50,4,45,1.12,13,54,23,1.11,41,1.19,28,0.99,81,94,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Tebuconazole,Triadimefon,Auxins,38,46,59,61,87,106,1,14,14,5,11,17,20,65,88,115,4.29,20.91,409.97,76.1
2018-01-28,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,135,15,0.45,6.54,2.02,18.1,0.026,9.67,18.97,1.55,0.088,18.76,43,28.51,18.63,1.16,0.25,41.7,13,16,17,12,15,16,18,4,1.24,46,3,44,1.44,13,56,23,0.89,39,1.04,30,0.84,82,118,Brown Spot (Bipolaris oryzae),Mancozeb,Propiconazole,Triadimefon,Gibberellins,34,57,62,68,89,116,1,13,15,8,14,20,41,55,72,93,4.07,30.69,405.2,4.21
2018-01-28,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,111,15,0.79,5.56,2.99,15.33,0.048,4.35,16.59,1.02,0.019,17.08,26,25.69,24.97,0.66,0.32,17.97,14,14,16,13,15,17,16,4,1.2,48,4,49,1.33,15,58,17,1.15,39,1.45,24,0.93,89,96,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Pyraclostrobin,Triadimefon,Auxins,39,58,62,55,75,107,1,12,16,5,13,18,17,66,86,102,4.11,30.1,352.91,90.09
2018-01-29,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,136,16,0.54,6.77,2.22,17.6,0.049,7.55,16.28,1.07,0.012,16.35,48,18.33,22.91,1.67,0.3,47.15,12,16,16,14,14,17,18,4,1.26,36,3,33,1.34,16,57,22,1.18,35,1.08,23,0.87,74,115,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Tebuconazole,Triadimefon,Cytokinins,38,40,63,51,75,91,1,12,14,7,12,17,45,53,86,92,4.45,27.77,456.39,80.83
2018-01-29,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,111,16,0.63,5.65,2.22,17.36,0.036,7.65,16.76,0.32,0.033,15.3,43,18.79,23.4,1.56,0.25,46.33,13,15,16,14,15,18,17,4,1.25,34,5,44,1.26,12,67,19,1.17,37,1.49,30,0.99,83,120,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Azoxystrobin,Hexaconazole,Auxins,31,46,58,69,80,105,2,13,14,5,12,20,43,69,81,120,4.66,25.3,489.61,78.27
2018-01-29,evening,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,129,16,0.72,5.61,3.0,16.14,0.021,5.82,18.28,1.22,0.079,19.34,56,29.37,20.89,1.79,0.49,12.71,12,16,18,13,16,16,17,5,1.29,29,4,41,1.37,13,58,15,1.05,50,1.01,20,0.92,61,95,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Cytokinins,36,44,64,62,87,119,1,13,15,10,15,20,3,52,73,91,3.92,20.49,441.61,8.19
2018-01-30,morning,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,130,17,0.7,6.74,2.98,19.24,0.022,8.82,15.48,1.55,0.064,16.14,43,22.14,20.01,1.57,0.41,21.33,14,16,17,12,14,16,17,4,1.22,38,4,28,1.28,13,70,16,0.99,45,1.44,22,0.91,76,103,Rice Blast (Magnaporthe oryzae),Mancozeb,Azoxystrobin,Triadimefon,Cytokinins,34,50,63,52,83,101,0,12,16,10,11,16,30,56,86,101,3.03,34.27,407.15,58.87
2018-01-30,afternoon,13.25,75.25,24.22,23.57,63.21,1.11,15.3,0.5,21.75,0.0,Leaf_Development,Long,Rabi,96,17,0.56,6.54,2.27,16.49,0.022,6.61,18.34,1.14,0.069,19.37,35,16.99,26.49,1.22,0.44,33.53,14,14,18,13,14,18,16,5,1.43,30,4,44,1.34,14,62,21,0.95,36,1.29,23,0.99,90,109,Sheath Blight (Rhizoctonia solani),Mancozeb,Azoxystrobin,Hexaconazole,Gibberellins,40,50,62,66,81,104,1,13,16,10,11,20,33,66,90,113,3.36,28.86,439.73,28.94
