Date,TimeOfDay,LAT,LON,Crop_Stage,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Rice_Crop_Variety,Season,Duration,Day_of_Sowing,soil_pH,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,Chlorine,Nickel,Potassium,Sodium,Nitrogen,Calcium,Sulphur,Phosphorous,Yield_Trait,Soil_Moisture_Content,Vegetation_Index,Relative_Humidity,Temperature,Water,Radiation,Magnesium,Disease_Resistance,Pest_Resistance,Drought_Tolerance,Heat_Tolerance,Cold_Tolerance,Plant_Vigor,Plant_Stress_Resilience,Land_Preparation,Biological_Interactions,Pollution,Yield
2022-12-06,afternoon,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,131,0,5.78,8.6,17.54,1.23,0.3,0.9,0.032,1.04,0.034,19.09,17.33,17.69,26.69,19.67,3,Hybrid,79,0.38,66.63,32.2,4.07,458.31,32,64,92,98,96,16,38,95,2,46,3,5.01
2022-12-06,morning,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,99,0,6.48,8.56,34.85,1.89,0.33,0.75,0.034,0.31,0.081,15.02,19.91,18.14,16.4,28.93,3,Hybrid,84,0.41,80.62,21.74,3.73,331.54,29,17,96,41,74,14,55,94,2,90,5,69.4
2022-12-05,evening,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,135,7,6.97,5.54,37.74,0.97,0.43,0.38,0.02,1.73,0.017,18.36,17.04,19.86,19.36,29.33,2,Hybrid,90,0.42,67.52,21.23,4.52,449.34,24,4,81,56,3,17,80,17,7,8,34,48.0
2022-12-05,afternoon,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,138,7,6.69,8.08,37.41,0.8,0.42,0.37,0.05,0.47,0.022,19.12,17.61,17.6,18.52,17.98,2,Hybrid,71,0.66,62.31,21.49,4.27,491.29,49,4,22,25,68,29,100,78,8,65,31,94.64
2022-12-05,morning,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,117,7,6.86,6.13,48.59,0.78,0.48,0.61,0.014,1.43,0.094,16.02,16.42,18.23,29.87,24.93,3,Hybrid,78,0.33,81.38,25.78,3.83,384.27,59,100,61,26,66,21,79,41,8,12,32,26.79
2022-12-04,evening,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,137,6,5.6,4.89,41.47,0.75,0.4,0.61,0.038,0.41,0.012,16.43,17.45,17.33,17.99,21.11,2,Hybrid,71,0.7,68.14,23.42,4.03,375.14,47,93,9,32,27,77,42,14,7,8,15,99.97
2022-12-04,afternoon,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,102,6,6.72,6.17,31.41,1.16,0.43,0.84,0.028,1.4,0.01,18.79,16.43,19.24,24.93,27.91,3,Hybrid,89,0.32,80.98,30.05,2.92,312.27,22,19,34,89,36,18,78,22,4,77,14,63.51
2022-12-04,morning,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,110,6,6.7,9.72,13.64,1.18,0.4,0.32,0.046,1.07,0.039,19.7,18.28,16.46,16.1,23.14,2,Hybrid,77,0.65,76.37,20.18,4.38,353.83,33,84,76,26,94,20,66,2,10,28,36,18.3
2022-12-03,evening,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,94,5,6.74,8.05,13.7,1.9,0.33,0.99,0.047,1.99,0.035,16.71,15.85,15.79,17.33,23.52,2,Hybrid,84,0.38,78.47,23.26,4.65,368.85,28,93,36,67,23,96,55,17,5,65,5,70.46
2022-12-03,afternoon,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,109,5,5.55,7.22,10.1,1.12,0.32,0.43,0.049,0.41,0.026,16.15,15.95,17.56,26.75,15.65,2,Hybrid,78,0.62,64.7,32.09,4.14,431.98,41,53,42,10,9,21,27,34,6,1,15,43.84
2022-12-03,morning,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,109,5,5.59,4.77,47.06,0.57,0.34,0.53,0.038,1.93,0.077,16.97,15.07,15.64,20.19,29.79,2,Hybrid,73,0.87,78.95,23.67,4.89,408.61,25,44,40,5,65,17,28,59,7,62,39,61.77
2022-12-02,evening,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,120,4,6.5,5.49,41.57,0.55,0.48,0.75,0.016,0.59,0.045,18.2,16.61,17.48,21.48,25.71,2,Hybrid,81,0.86,67.3,28.88,2.85,447.2,31,79,1,99,68,33,29,11,5,16,12,7.48
2022-12-02,afternoon,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,112,4,5.78,4.16,19.26,1.26,0.37,0.85,0.042,1.33,0.032,16.49,19.02,18.84,19.35,29.75,2,Hybrid,73,0.75,83.43,24.67,4.51,333.87,42,14,41,92,31,10,63,20,1,97,16,73.72
2022-12-02,morning,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,121,4,6.16,8.96,31.09,1.15,0.46,0.94,0.029,1.39,0.089,17.83,17.34,15.57,16.88,24.17,2,Hybrid,72,0.38,74.33,22.44,3.18,356.58,51,56,16,59,43,98,3,21,5,55,10,48.04
2022-12-01,evening,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,139,3,6.03,9.09,13.51,0.81,0.25,0.69,0.011,1.6,0.058,18.49,15.86,18.52,28.47,23.73,3,Hybrid,85,0.57,79.69,32.07,3.05,415.67,54,80,60,83,31,16,2,10,3,51,22,87.3
2022-12-01,afternoon,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,95,3,5.76,6.5,24.94,1.58,0.33,0.89,0.033,0.54,0.044,18.69,17.44,17.26,21.49,29.14,3,Hybrid,90,0.46,60.57,29.74,4.73,477.03,44,77,3,57,46,17,74,91,2,24,20,42.9
2022-12-01,morning,13.25,75.25,Sowing,23.79,23.53,77.12,1.02,18.91,0.72,41.21,1.21,Short,Kharif,90,3,5.65,4.58,43.24,1.91,0.45,0.47,0.036,1.63,0.015,19.26,15.8,18.72,16.9,26.18,2,Hybrid,74,0.42,72.93,25.6,3.1,307.02,28,22,81,61,5,23,48,99,4,61,0,39.59
2022-11-30,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,135,2,5.79,9.35,18.75,1.08,0.29,0.79,0.038,0.77,0.034,18.03,18.31,15.2,25.71,22.38,2,Hybrid,77,0.59,70.29,28.08,3.7,440.32,58,82,58,25,87,1,65,55,1,5,3,27.12
2022-11-30,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,104,2,6.21,4.12,41.18,1.19,0.49,0.87,0.011,0.7,0.017,17.6,15.64,18.11,23.65,16.58,3,Hybrid,89,0.73,61.71,34.43,4.31,335.2,25,65,60,56,21,77,94,53,3,42,27,10.66
2022-11-30,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,109,2,6.53,4.26,13.29,1.01,0.4,0.78,0.035,1.59,0.034,17.91,19.15,16.27,18.42,19.19,2,Hybrid,84,0.43,72.28,20.47,3.75,323.47,48,98,87,74,88,23,18,14,3,79,21,31.39
2022-11-29,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,127,1,6.21,4.83,23.31,1.9,0.28,0.55,0.024,1.78,0.037,19.14,19.97,15.31,16.0,27.83,3,Hybrid,88,0.54,80.32,21.49,4.51,410.97,41,62,87,98,37,27,26,8,1,17,29,62.89
2022-11-29,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,99,1,6.85,8.66,10.39,1.64,0.26,0.32,0.019,0.29,0.074,18.03,18.27,17.27,23.08,19.82,2,Hybrid,86,0.35,61.74,27.07,2.93,419.99,52,59,76,21,9,43,41,75,3,90,36,65.55
2022-11-29,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,119,1,6.31,9.06,49.44,0.75,0.28,0.7,0.045,1.16,0.026,18.99,16.27,16.99,25.76,17.89,3,Hybrid,80,0.76,75.17,21.74,2.72,457.64,48,85,91,56,6,53,36,7,8,15,28,18.33
2022-11-28,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,127,0,5.7,8.02,15.17,1.64,0.37,0.57,0.046,0.63,0.079,17.36,19.22,18.63,29.4,27.23,2,Hybrid,79,0.37,63.91,32.38,3.46,432.12,39,31,9,76,73,75,62,47,9,69,1,69.02
2022-11-28,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,102,0,6.52,6.58,20.06,0.75,0.48,0.58,0.032,1.3,0.023,15.9,15.18,15.06,15.64,27.5,2,Hybrid,86,0.53,84.84,25.41,2.84,350.85,50,79,48,26,98,8,95,81,7,31,11,1.12
2022-11-28,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,100,0,6.84,5.13,39.19,0.6,0.33,0.32,0.012,1.64,0.056,18.13,17.82,17.27,19.17,22.04,2,Hybrid,89,0.4,73.92,24.02,4.08,312.94,52,37,32,70,77,14,6,8,3,18,4,43.2
2022-11-27,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,108,7,6.87,6.59,14.46,0.52,0.43,0.38,0.019,0.7,0.082,15.72,19.39,19.63,29.49,23.5,3,Hybrid,72,0.82,60.47,26.96,2.62,386.01,43,13,12,51,68,6,97,34,7,23,20,0.8
2022-11-27,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,105,7,5.85,8.99,24.11,1.37,0.28,0.41,0.026,0.34,0.076,19.35,15.91,16.4,25.02,15.74,3,Hybrid,70,0.66,77.21,30.49,4.29,452.11,58,73,84,2,0,68,76,15,7,14,5,92.05
2022-11-27,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,102,7,6.34,9.44,19.13,1.59,0.39,0.68,0.021,1.93,0.062,19.29,19.8,16.1,20.11,19.75,2,Hybrid,70,0.52,84.6,28.59,2.5,346.86,46,44,33,7,71,34,35,64,7,24,7,44.07
2022-11-26,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,103,6,6.96,9.44,16.1,0.7,0.24,0.54,0.035,0.21,0.077,16.97,19.67,19.36,19.18,22.64,3,Hybrid,74,0.67,69.83,33.8,4.09,480.52,57,1,9,80,47,37,72,72,2,17,30,43.13
2022-11-26,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,129,6,6.99,9.8,46.47,1.59,0.23,0.36,0.032,1.24,0.05,16.51,18.89,19.74,25.74,16.02,3,Hybrid,89,0.53,67.85,34.41,3.83,418.67,42,29,94,21,47,12,82,10,10,50,23,4.09
2022-11-26,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,113,6,6.49,8.12,32.7,1.57,0.39,0.65,0.018,1.92,0.017,17.68,17.29,16.35,26.74,28.32,3,Hybrid,82,0.56,68.72,25.99,3.06,331.22,29,58,43,43,87,88,1,6,7,19,2,6.64
2022-11-25,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,140,5,5.64,6.45,29.87,1.1,0.22,0.74,0.047,0.24,0.037,19.53,17.42,15.26,18.38,19.26,3,Hybrid,82,0.54,77.02,30.88,3.13,314.31,50,97,5,73,3,43,57,85,3,99,21,14.5
2022-11-25,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,133,5,6.0,5.29,17.9,0.9,0.35,0.38,0.018,1.65,0.063,15.86,15.53,19.79,28.39,17.27,3,Hybrid,79,0.51,60.15,29.79,3.79,413.35,48,61,12,53,98,32,4,2,6,27,19,71.41
2022-11-25,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,105,5,5.85,5.46,21.25,1.54,0.31,0.64,0.039,0.94,0.087,17.74,17.01,17.78,20.73,23.48,3,Hybrid,79,0.67,84.18,22.36,3.63,316.43,25,64,65,80,38,24,88,34,1,36,42,20.66
2022-11-24,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,111,4,6.59,8.3,20.87,1.1,0.27,0.76,0.024,1.05,0.094,18.9,15.26,18.7,27.33,23.67,2,Hybrid,89,0.33,62.94,23.42,3.34,435.23,47,20,68,3,75,65,90,36,9,47,36,67.38
2022-11-24,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,108,4,5.9,4.79,46.8,0.51,0.25,0.63,0.035,1.58,0.081,19.97,16.59,17.49,24.49,18.68,2,Hybrid,76,0.62,67.43,28.56,4.77,343.08,52,81,64,85,71,40,14,79,8,28,36,6.8
2022-11-24,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,140,4,6.64,7.02,24.63,0.72,0.21,0.55,0.035,0.89,0.088,19.97,15.81,19.14,26.34,18.91,3,Hybrid,79,0.77,70.2,22.58,3.77,363.26,33,71,80,75,17,16,27,90,5,35,35,98.59
2022-11-23,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,127,3,5.78,7.33,36.89,0.81,0.22,0.76,0.017,0.74,0.088,16.85,18.41,17.9,19.12,19.8,3,Hybrid,86,0.76,73.51,31.72,3.07,418.07,60,81,25,42,62,81,12,99,4,37,43,47.75
2022-11-23,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,136,3,6.57,6.79,33.08,1.54,0.37,0.74,0.019,1.39,0.074,18.98,16.18,16.07,15.28,26.4,2,Hybrid,75,0.77,61.57,22.05,3.79,437.33,42,13,96,28,64,66,19,20,8,62,27,51.68
2022-11-23,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,129,3,5.95,7.9,13.93,1.8,0.32,0.53,0.037,1.56,0.043,17.15,15.7,18.59,20.27,24.71,2,Hybrid,78,0.77,77.21,22.21,3.14,341.47,33,97,22,58,97,40,21,37,8,94,1,37.15
2022-11-22,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,110,2,6.03,6.19,12.7,1.29,0.29,0.76,0.024,1.5,0.013,17.85,16.49,17.69,15.31,21.03,3,Hybrid,83,0.85,77.84,27.73,4.78,365.44,41,43,19,69,74,8,72,40,6,77,25,94.57
2022-11-22,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,109,2,5.63,8.08,20.9,0.79,0.46,0.67,0.042,0.83,0.018,16.74,16.65,17.66,17.84,25.44,2,Hybrid,80,0.54,81.25,30.25,2.83,447.64,60,100,55,56,14,85,54,60,4,94,46,96.6
2022-11-22,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,131,2,6.68,4.69,16.43,0.77,0.48,0.5,0.046,1.44,0.034,18.54,18.84,16.65,20.21,24.25,3,Hybrid,84,0.47,71.87,23.8,3.93,425.15,56,42,53,34,19,82,32,67,6,48,24,38.97
2022-11-21,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,134,1,5.71,8.97,24.25,1.98,0.31,0.72,0.025,1.07,0.015,15.24,16.98,17.75,18.74,29.93,3,Hybrid,74,0.83,70.83,25.93,2.62,354.92,25,72,36,63,63,26,39,72,10,50,6,63.3
2022-11-21,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,139,1,6.91,9.03,44.72,1.46,0.33,0.37,0.012,1.03,0.043,16.15,19.94,18.21,28.0,16.36,2,Hybrid,73,0.49,76.89,34.93,3.97,382.79,24,34,83,92,41,94,44,5,2,65,45,37.79
2022-11-21,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,133,1,6.73,7.44,31.63,0.89,0.29,0.72,0.031,0.93,0.074,18.12,18.33,19.56,19.92,15.98,2,Hybrid,79,0.73,76.79,33.03,2.64,387.24,38,11,35,82,36,5,77,98,2,94,35,77.43
2022-11-20,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,122,0,6.03,4.07,10.35,1.24,0.49,0.7,0.02,0.3,0.082,19.18,15.47,15.07,21.8,17.58,2,Hybrid,89,0.5,67.03,20.91,4.37,485.89,25,59,89,91,57,54,77,78,4,24,45,98.58
2022-11-20,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,135,0,6.36,7.94,37.36,0.99,0.27,0.67,0.012,0.67,0.045,15.68,16.3,17.04,28.63,15.36,2,Hybrid,73,0.84,78.98,27.2,3.18,313.38,22,13,43,3,9,79,67,43,8,99,8,56.02
2022-11-20,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,95,0,6.5,9.13,33.11,2.0,0.29,0.76,0.043,1.86,0.026,18.68,17.43,19.74,27.62,18.97,3,Hybrid,72,0.48,61.15,29.27,3.41,310.74,41,3,49,63,2,75,18,79,2,61,46,95.44
2022-11-19,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,127,7,6.97,7.96,30.23,1.76,0.41,0.86,0.023,0.51,0.017,17.16,18.07,17.36,26.66,26.79,3,Hybrid,90,0.44,60.08,33.12,3.32,364.77,43,85,25,93,12,85,47,40,4,63,39,37.93
2022-11-19,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,104,7,6.48,4.75,19.18,1.78,0.45,0.93,0.03,1.56,0.025,16.39,17.7,19.46,24.99,21.15,3,Hybrid,86,0.41,72.15,26.48,4.0,460.09,44,53,61,2,57,42,60,22,1,71,13,40.11
2022-11-19,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,132,7,6.63,7.65,15.27,1.3,0.29,0.89,0.018,1.2,0.061,18.77,18.55,16.09,28.99,18.68,3,Hybrid,79,0.53,74.11,20.18,3.34,386.44,28,5,86,12,80,16,75,28,7,85,1,10.01
2022-11-18,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,99,6,6.7,4.14,12.8,1.78,0.4,0.44,0.03,0.26,0.032,19.22,17.49,15.42,25.27,27.94,2,Hybrid,80,0.72,60.53,25.22,3.86,481.97,29,46,54,3,87,51,90,1,6,100,33,48.8
2022-11-18,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,113,6,6.66,7.05,31.89,0.55,0.4,0.95,0.02,1.84,0.05,19.66,16.13,18.8,18.73,21.01,3,Hybrid,77,0.37,63.92,30.46,4.21,382.31,58,29,72,64,2,88,14,80,9,79,32,30.79
2022-11-18,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,127,6,5.83,6.79,32.85,0.88,0.29,0.55,0.025,0.37,0.014,17.76,18.61,18.45,16.02,15.14,3,Hybrid,79,0.86,75.06,22.59,2.94,331.89,28,30,28,54,54,13,77,83,8,100,36,97.61
2022-11-17,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,124,5,6.46,4.76,17.01,0.68,0.35,0.93,0.041,0.53,0.047,16.9,17.14,19.49,23.78,18.66,2,Hybrid,89,0.64,63.24,24.64,2.88,439.75,46,93,53,96,6,41,71,59,8,32,47,80.65
2022-11-17,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,99,5,5.98,6.07,36.39,1.12,0.47,0.54,0.018,1.04,0.058,16.99,16.43,17.99,27.68,24.0,3,Hybrid,72,0.3,63.93,28.6,4.34,487.57,42,32,56,36,20,31,54,31,10,66,46,51.26
2022-11-17,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,101,5,6.43,5.41,38.15,1.8,0.36,0.51,0.038,1.82,0.095,17.91,19.45,15.63,18.81,25.7,3,Hybrid,75,0.85,75.92,20.86,2.5,453.32,32,52,80,21,16,35,3,25,7,21,34,11.39
2022-11-16,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,119,4,5.99,7.82,20.56,1.43,0.48,0.61,0.026,0.6,0.02,15.8,16.24,15.99,26.88,18.21,2,Hybrid,85,0.59,72.1,33.54,4.31,456.49,48,15,76,53,16,44,81,27,3,78,37,98.23
2022-11-16,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,140,4,6.91,4.16,12.58,0.64,0.48,0.31,0.033,1.71,0.054,16.26,19.24,15.95,26.43,15.14,3,Hybrid,83,0.75,83.93,32.26,4.36,485.89,48,94,0,72,97,82,0,98,2,1,2,76.81
2022-11-16,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,115,4,5.67,4.69,17.56,0.71,0.34,0.7,0.037,1.99,0.066,16.52,15.03,16.45,20.88,17.3,3,Hybrid,85,0.77,63.71,34.13,4.67,310.97,36,87,8,32,88,21,10,87,5,12,32,81.9
2022-11-15,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,97,3,6.36,8.05,33.0,1.13,0.4,0.91,0.035,0.34,0.06,19.94,19.41,18.13,26.64,26.15,3,Hybrid,75,0.65,79.59,28.42,4.32,449.69,23,55,52,3,96,15,91,68,10,60,28,42.95
2022-11-15,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,133,3,6.51,9.63,41.79,1.91,0.28,0.8,0.02,0.51,0.028,15.72,15.44,19.41,29.73,29.01,2,Hybrid,70,0.45,72.95,33.99,4.07,384.17,41,4,97,75,57,29,36,86,5,98,38,76.09
2022-11-15,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,93,3,6.27,8.0,46.24,0.54,0.24,0.67,0.045,0.82,0.08,17.53,19.22,19.22,16.74,21.64,3,Hybrid,82,0.62,69.92,22.22,3.39,344.67,60,77,100,60,66,7,1,43,2,1,6,46.91
2022-11-14,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,134,2,5.67,4.1,44.08,1.39,0.34,0.46,0.019,1.02,0.012,15.25,15.94,18.01,27.28,19.04,2,Hybrid,81,0.84,79.05,24.15,2.93,494.52,53,42,99,62,33,70,51,4,6,52,23,28.15
2022-11-14,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,117,2,6.97,4.75,10.97,0.72,0.25,0.97,0.028,1.22,0.075,19.67,16.97,17.94,20.7,17.99,2,Hybrid,71,0.42,63.9,21.4,4.0,422.76,50,67,100,27,30,62,50,84,1,95,0,37.78
2022-11-14,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,122,2,6.46,6.86,49.53,0.68,0.43,0.93,0.038,1.69,0.066,18.22,16.96,18.88,21.59,16.45,3,Hybrid,83,0.72,60.21,28.38,3.96,331.54,51,7,0,48,51,61,80,4,1,39,5,67.73
2022-11-13,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,135,1,6.72,6.24,18.75,1.08,0.32,0.95,0.039,1.19,0.05,18.04,17.62,15.6,23.76,29.45,2,Hybrid,80,0.33,71.15,22.76,4.79,452.48,42,68,94,21,37,81,85,95,7,49,34,49.16
2022-11-13,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,134,1,6.18,4.28,34.85,1.74,0.34,0.52,0.031,1.38,0.026,17.9,18.35,15.51,25.3,22.05,2,Hybrid,85,0.6,79.27,25.49,4.02,386.43,44,22,59,37,44,60,64,20,8,77,30,9.02
2022-11-13,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,106,1,5.98,4.91,10.99,0.58,0.22,0.72,0.049,0.78,0.051,19.39,16.02,18.04,15.99,27.87,3,Hybrid,80,0.71,61.81,34.07,3.05,364.87,57,28,62,15,96,19,59,85,4,18,37,71.28
2022-11-12,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,103,0,6.96,9.3,25.12,1.53,0.35,0.54,0.036,1.04,0.078,19.07,19.27,16.86,18.77,24.16,3,Hybrid,82,0.75,79.95,22.48,4.69,390.95,49,59,8,87,58,50,50,80,5,28,11,60.04
2022-11-12,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,102,0,6.97,9.57,42.82,1.88,0.34,0.84,0.043,0.42,0.096,17.84,19.53,18.05,16.75,20.3,3,Hybrid,82,0.67,79.31,22.71,4.97,323.9,55,100,91,80,60,23,97,28,10,46,30,69.64
2022-11-12,morning,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,94,0,6.27,9.97,25.7,1.93,0.28,0.6,0.044,0.35,0.071,17.77,18.32,17.37,19.24,16.56,3,Hybrid,86,0.33,67.29,20.14,2.79,317.78,56,6,38,85,80,7,35,13,9,70,5,83.78
2022-11-11,evening,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,110,7,5.83,6.2,46.45,1.38,0.41,0.33,0.042,1.65,0.047,15.99,19.23,18.72,18.54,17.3,2,Hybrid,86,0.62,83.51,31.06,2.94,468.94,46,31,89,74,69,44,46,22,4,51,3,29.93
2022-11-11,afternoon,13.25,75.25,Sowing,23.96,23.71,79.78,0.88,19.74,0.8,60.38,1.5,Short,Kharif,91,7,5.91,6.14,18.05,1.76,0.33,0.74,0.043,1.8,0.056,17.62,18.03,16.65,18.51,28.91,2,Hybrid,72,0.36,79.3,28.25,3.39,324.51,28,91,63,11,89,32,24,13,6,70,40,0.65
